title;category;price;brand;specification;query;original_price;original_price_checked;capacity;shelf_life;order;Discount;Promo;item_code;capacity_unit;pieces_per_package;package_unit;price_per_piece;original_price_per_piece;estimation_discount;capacity_category;shelf_life_unit;log_price_per_piece;log_original_price_per_piece;shelf_life_normalized;log_price_per_piece_normalized;log_original_price_per_piece_normalized;estimation_discount_normalized;capacity_normalized
Airwaves無糖口香糖超涼薄荷五入裝;飲料零食;150;Airwaves;規格：140g克x1x1pack包;Airwaves無糖口香糖-超涼薄荷;163;1;1400;120;6474;7.98%;1;142260190010;g;1;pack;1500;1630;7975460122699387;weight;月;5017279836814924;5099866427824199;9871119329320005;45414337743093897;5472379827313901;12074401779385525;0.12156166814551908
Extra潔淨口香糖超值包-薄荷62g;飲料零食;73;Extra;規格：62g克x1x1bag袋;Extra潔淨薄荷口香糖量販包;81;1;620;120;6475;9.88%;1;142260200010;g;1;bag;730;810;9876543209876543;weight;月;430406509320417;4406719247264253;9871119329320005;3794986740546998;4728602573156666;14952535536864883;0.05235137533274179
Extra木糖醇口香糖超值包-香濃密瓜62g;飲料零食;73;;規格：62g克x1x1pack包;Extra木糖醇超值包-香濃密瓜;81;1;620;120;6476;9.88%;1;142260320010;g;1;pack;730;810;9876543209876543;weight;月;430406509320417;4406719247264253;9871119329320005;3794986740546998;4728602573156666;14952535536864883;0.05235137533274179
Airwaves無糖口香糖極酷薄荷五入裝;飲料零食;150;Airwaves;規格：140g克x1x1pack包;Airwaves口香糖超值包超涼薄荷;163;1;1400;120;6481;7.98%;1;142260590010;g;1;pack;1500;1630;7975460122699387;weight;月;5017279836814924;5099866427824199;9871119329320005;45414337743093897;5472379827313901;12074401779385525;0.12156166814551908
Airwaves口香糖超值包-蜂蜜檸檬62g;飲料零食;73;Airwaves;規格：62g克x1x1pack包;Airwaves口香糖超值蜂蜜檸 62G;88;1;620;120;6482;17.05%;1;142260630010;g;1;pack;730;880;17045454545454543;weight;月;430406509320417;448863636973214;9871119329320005;3794986740546998;48165032299384;2580586743933357;0.05235137533274179
Airwaves Super重量包冰炫薄荷;飲料零食;73;Airwaves;規格：62g克x1x1bag袋;Airwaves Super重量包冰炫薄荷;88;1;620;120;6483;17.05%;1;142260670010;g;1;bag;730;880;17045454545454543;weight;月;430406509320417;448863636973214;9871119329320005;3794986740546998;48165032299384;2580586743933357;0.05235137533274179
Extra潔淨口香糖超值包-青蘋萊姆62g;飲料零食;73;Extra;規格：62g克x1x1pack包;Extra潔淨超值包-青蘋萊姆;81;1;620;120;6484;9.88%;1;142261000010;g;1;pack;730;810;9876543209876543;weight;月;430406509320417;4406719247264253;9871119329320005;3794986740546998;4728602573156666;14952535536864883;0.05235137533274179
曼陀珠桶裝;飲料零食;299;曼陀珠;規格：1000g克x1x1bucket桶;曼陀珠桶裝;309;1;10000;240;6490;3.24%;1;142270020010;g;1;bucket;2990;3090;32362459546925564;weight;月;5703782474656201;5736572297479192;1988126850834874;5259924049892291;6155593085218555;4899495867662037;0.8846495119787046
乖乖桶;飲料零食;266;乖乖;規格：720g克x1x1bucket桶;乖乖桶;275;1;7200;180;6491;3.27%;1;142270050010;g;1;bucket;2660;2750;3272727272727273;weight;月;558724865840025;562040086571715;14876193918834373;5137960332433387;6030936055729255;4954726548352047;0.6362023070097604
義美葡萄QQ糖巧克球135g;飲料零食;92;義美;規格：135g克x1x1box盒;義美葡萄QQ巧克球量販盒;113;1;1350;12166666666666666;6492;18.58%;1;142300340010;g;1;box;920;1130;1858407079646018;weight;月;4532599493153256;4736198448394496;10010149179028737;4034169716618177;5082148172693844;2813524662412298;0.1171251109139308
77乳加372g;飲料零食;145;乳加;規格：372g克x1x1bag包;77迷你乳加372G;160;1;3720;12166666666666666;6497;9.38%;1;142310030010;g;1;bag;1450;1600;9375;weight;月;4983606621708336;5081404364984463;10010149179028737;4506191553423287;5452569226059022;14193227091633465;0.32741792369121564
義美杏仁巧克球(黑可可)117g;飲料零食;110;義美;規格：117g克x1x1bag包;義美杏仁巧克球;132;1;1170;120;6499;16.67%;1;142321070010;g;1;bag;1100;1320;16666666666666664;weight;月;4709530201312334;4890349128221754;9871119329320005;421934452332254;5247558597180847;2523240371845949;0.10115350488021296
鄭美香-鹹酥落花生;飲料零食;93;鄭美香;規格：240g克x1x1bag袋;家福鹹酥花生;109;1;2400;80;6500;14.68%;0;142400010010;g;1;bag;930;1090;14678899082568808;weight;月;4543294782270004;4700480365792417;6534402936310426;4045363353468714;5043821107177868;2222303446763405;0.21029281277728482
嘉禾大蠶豆-蒜味450g;飲料零食;80;;規格：450g克x1x1bag包;嘉禾大蒜味花生;0;1;4500;80;6504;0.00%;1;142400080010;g;1;bag;800;0;0;weight;月;4394449154672439;0;6534402936310426;38895822535909735;0;0;0.39662821650399294
家樂福五香花生200g;飲料零食;79;家樂福;規格：200g克x1x1pack包;家福五香花生;85;1;2000;60;6510;7.06%;1;142410010010;g;1;pack;790;850;70588235294117645;weight;月;4382026634673881;4454347296253507;4866044739805636;38765809054166034;47797095537397455;10686665104288727;0.17480035492457852
家樂福蒜茸花生;飲料零食;79;家樂福;規格：200g克x1x1pack包;家福蒜茸花生;85;1;2000;60;6511;7.06%;0;142410020010;g;1;pack;790;850;70588235294117645;weight;月;4382026634673881;4454347296253507;4866044739805636;38765809054166034;47797095537397455;10686665104288727;0.17480035492457852
家樂福芥末花生200g;飲料零食;79;家樂福;規格：200g克x1x1pack包;家樂福芥末花生;85;1;2000;60;6513;7.06%;1;142410040010;g;1;pack;790;850;70588235294117645;weight;月;4382026634673881;4454347296253507;4866044739805636;38765809054166034;47797095537397455;10686665104288727;0.17480035492457852
家樂福麻辣花生;飲料零食;75;家樂福;規格：140g克x1x1pack包;家樂福麻辣花生;79;1;1400;60;6517;5.06%;1;142410250010;g;1;pack;750;790;5063291139240507;weight;月;4330733340286331;4382026634673881;4866044739805636;3822897596440613;47021063193948043;766554037016491;0.12156166814551908
盛香珍竹炭花生90g;飲料零食;69;盛香珍;規格：90g克x1x1bag袋;盛香珍竹炭花生;72;1;900;100;6518;4.17%;0;142410300010;g;1;bag;690;720;4166666666666666;weight;月;4248495242049359;4290459441148391;8202761132815215;3736827608346326;46038507141187995;6308100929614872;0.07719609582963621
家樂福竹炭花生;飲料零食;55;家樂福;規格：140g克x1x1pack包;家樂福竹炭花生;59;1;1400;60;6520;6.78%;1;142410320010;g;1;pack;550;590;6779661016949152;weight;月;402535169073515;40943445622221;4866044739805636;35032866678738406;43934108678089;1026402863123776;0.12156166814551908
盛香珍椒麻花生80g;飲料零食;69;盛香珍;規格：80g克x1x1bag包;盛香珍麻辣花生;72;1;800;100;6521;4.17%;1;142410330010;g;1;bag;690;720;4166666666666666;weight;月;4248495242049359;4290459441148391;8202761132815215;3736827608346326;46038507141187995;6308100929614872;0.06832298136645963
泰源農場蒜味落花生;飲料零食;149;泰源農場;規格：300g克x1x1bag包;泰源農場蒜味落花生;199;1;3000;90;6522;25.13%;1;142410350010;g;1;bag;1490;1990;25125628140703515;weight;月;50106352940962555;5298317366548036;7368582034562819;4534479628664632;5685326368003432;3803879957556707;0.2635314995563443
