title;category;price;brand;specification;query;original_price;original_price_checked;capacity;shelf_life;order;Discount;Promo;item_code;capacity_unit;pieces_per_package;package_unit;price_per_piece;original_price_per_piece;estimation_discount;capacity_category;shelf_life_unit;log_price_per_piece;log_original_price_per_piece;shelf_life_normalized;log_price_per_piece_normalized;log_original_price_per_piece_normalized;estimation_discount_normalized;capacity_normalized
清淨海巧檸酸檸檬酸;日用生活;119;清淨海;規格：350g克x1x1box盒;清淨海巧檸酸檸檬酸 清淨海巧檸酸;0;1;3500;360;1294;0.00%;1;110510390010.0;g;1;box;1190;0;0;weight;月;4787491742782046;0;2989141768737748;4300938688192147;0;0;0.03490349034903491
AH小蘇打粉13.5lb;日用生活;429;AH;規格：6120g克x1x1bag包;AH小蘇打粉13.5lb;499;1;61200;360;1295;14.03%;0;110510440010.0;g;1;bag;4290;4990;1402805611222445;weight;月;6063785208687608;6214608098422191;2989141768737748;5636701136136534;6668546416612059;21237694512531038;0.611961196119612
毛寶電鍋專用清潔劑;日用生活;79;毛寶;規格：200g克x1x1bottle瓶;毛寶電鍋專用清潔劑 毛寶電鍋清潔劑;99;1;2000;360;1302;20.20%;0;110519990010.0;g;1;bottle;790;990;202020202020202;weight;月;4382026634673881;4605170185988092;2989141768737748;38765809054166034;4941549113846197;305847317799509;0.019901990199019903
噴效水性噴霧殺蟲劑;日用生活;68;噴效;規格：600g克x1x1bottle瓶;噴效水性噴霧殺蟲劑;85;1;6000;360;1359;20.00%;0;110700010010.0;g;1;bottle;680;850;200;weight;月;423410650459726;4454347296253507;2989141768737748;3721768426680604;47797095537397455;3027888446215139;0.059905990599059905
花仙子防蚊香膏-香茅薄荷;日用生活;69;花仙子;規格：200g克x1x1box箱;花仙子防蚊香膏-香茅薄荷;75;1;2000;240;1381;8.00%;1;110700300010.0;g;1;box;690;750;80;weight;月;4248495242049359;4330733340286331;1988126850834874;3736827608346326;46470663701225134;12111553784860557;0.019901990199019903
速必效果蠅誘聚餌寶;日用生活;169;速必效;規格：50g克x1x1box盒;速必效果蠅誘聚餌寶;185;1;500;600;1392;8.65%;1;110700460010.0;g;1;box;1690;1850;864864864864865;weight;月;5135798437050262;5225746673713202;4991171604543494;4665474756894042;560745483918126;13093571659308711;0.0049004900490049
威滅滅蟑隊_超強誘食 12入;日用生活;208;威滅;規格：1g克x12x1box盒;威滅滅蟑隊;279;1;10;360;1400;25.45%;1;110710010010.0;g;12;box;17333333333333332;2325;25448028673835132;weight;月;2908720896564361;3188416617383492;2989141768737748;2334626384861765;3421310543124546;38526896000228483;0.0
威滅滅蟑隊_超強誘食 12入;日用生活;208;威滅;規格：1g克x12x1box盒;威滅滅蟻隊;279;1;10;360;1402;25.45%;0;110710040010.0;g;12;box;17333333333333332;2325;25448028673835132;weight;月;2908720896564361;3188416617383492;2989141768737748;2334626384861765;3421310543124546;38526896000228483;0.0
威滅 5X強效滅蟑凝膠 8g;日用生活;149;威滅;規格：8g克x1x1pc個;威滅滅蟑凝膠劑8g 威滅滅蟑凝膠劑;199;1;80;240;1408;25.13%;0;110710120010.0;g;1;pc;1490;1990;25125628140703515;weight;月;50106352940962555;5298317366548036;1988126850834874;4534479628664632;5685326368003432;3803879957556707;0.0007000700070007
鱷魚點點殺蟑(加量不加價);日用生活;119;鱷魚;規格：10g克x1x1box盒;鱷魚點點殺蟑 鱷魚點點殺蟑;0;1;100;240;1409;0.00%;0;110710130010.0;g;1;box;1190;0;0;weight;月;4787491742782046;0;1988126850834874;4300938688192147;0;0;0.0009000900090009
威滅滅蟑隊_居家防護6入;日用生活;139;威滅;規格：4.5g克x6x1box盒;威滅滅蟑隊居家裝潢;187;1;45;360;1413;25.67%;0;110710180010.0;g;6;box;23166666666666668;31166666666666668;2566844919786096;weight;月;31849742731925192;34709307196768306;2989141768737748;26237518066203963;3724460536600229;3886060037923173;0.0003500350035003501
蟑愛呷除蟑錠一號;日用生活;158;蟑愛呷;規格：3g克x6x1box盒;蟑愛呷除蟑錠一號 蟑愛呷除蟑錠;0;1;30;360;1420;0.00%;0;110710370010.0;g;6;box;26333333333333332;0;0;weight;月;33081069585961433;0;2989141768737748;27526218679898723;0;0;0.00020002000200020005
