title;category;price;brand;specification;query;original_price;original_price_checked;capacity;shelf_life;order;Discount;Promo;item_code;capacity_unit;pieces_per_package;package_unit;price_per_piece;original_price_per_piece;estimation_discount;capacity_category;shelf_life_unit;log_price_per_piece;log_original_price_per_piece;shelf_life_normalized;log_price_per_piece_normalized;log_original_price_per_piece_normalized;estimation_discount_normalized;capacity_normalized
可家芬抗蟑驅蠅清潔袋(大);日用生活;69;可家芬;規格：1pack包x1x1pack包;可家芬抗蟑驅蠅清潔袋(大);99;1;10;1200;9397;30.30%;1;315020060010.0;pack;1;pack;690;990;30303030303030305;count;月;4248495242049359;4605170185988092;9996246194057862;3736827608346326;4941549113846197;45877097669926353;0.0
楓康環保實心垃圾袋(大);日用生活;69;楓康;規格：60pc張x1x1pack包;楓康環保實心垃圾袋 (大);99;1;600;1200;9401;30.30%;1;315020150010.0;pc;1;pack;690;990;30303030303030305;count;月;4248495242049359;4605170185988092;9996246194057862;3736827608346326;4941549113846197;45877097669926353;0.043510324483775814
家簡塵除香氛清潔袋 大;日用生活;59;家簡塵除;規格：1pack包x1x1pack包;家簡塵除香氛清潔袋 大;79;1;10;1200;9403;25.32%;1;315020220010.0;pack;1;pack;590;790;2531645569620253;count;月;40943445622221;4382026634673881;9996246194057862;35754942669644885;47021063193948043;38327701850824547;0.0
【垃圾袋】家簡塵除防漏環保清潔袋-大 3捲入;日用生活;59;家簡塵除;規格：1pack包x1x1pack包;家簡塵除防漏環保清潔袋-大;79;1;10;1200;9404;25.32%;0;315020230010.0;pack;1;pack;590;790;2531645569620253;count;月;40943445622221;4382026634673881;9996246194057862;35754942669644885;47021063193948043;38327701850824547;0.0
驅塵氏香氛清潔袋(大)-檸檬香;日用生活;55;驅塵氏;規格：1pc包x1x1pc包;驅塵氏香氛清潔袋(大);65;1;10;1200;9407;15.38%;1;315020320030.0;pc;1;pc;550;650;15384615384615385;count;月;402535169073515;4189654742026425;9996246194057862;35032866678738406;4495682861140571;23291449586270302;0.0
OP花香分解袋(大)-檸檬;日用生活;69;OP;規格：1pack包x1x1pack包;OP花香環保袋(大);75;1;10;9990;9410;8.00%;1;315020340010.0;pack;1;pack;690;750;80;count;;4248495242049359;4330733340286331;8332058893044335;3736827608346326;46470663701225134;12111553784860557;0.0
驅塵氏抗蟑防蠅清潔袋(大);日用生活;55;驅塵氏;規格：1pc個x1x1pc個;驅塵氏抗蟑防蠅清潔袋(大);79;1;10;9990;9411;30.38%;1;315020370010.0;pc;1;pc;550;790;3037974683544304;count;;402535169073515;4382026634673881;8332058893044335;35032866678738406;47021063193948043;4599324222098946;0.0
輕時代花香清潔袋(大)<薰衣草>;日用生活;49;;規格：1pc個x1x1pc個;輕時代花香清潔袋(大);72;1;10;9990;9413;31.94%;1;315020410010.0;pc;1;pc;490;720;31944444444444443;count;;3912023005428146;4290459441148391;8332058893044335;3384677424661431;46038507141187995;4836210712704736;0.0
妙潔透明清潔袋(特大)70公升;日用生活;59;妙潔;規格：1pack包x1x1pack包;妙潔透明清潔袋(特大);75;1;10;9990;9415;21.33%;0;315030030010.0;pack;1;pack;590;750;21333333333333336;count;;40943445622221;4330733340286331;8332058893044335;35754942669644885;46470663701225134;3229747675962816;0.0
【垃圾袋】台塑抽取清潔袋(超特大) 125L-黑色;日用生活;289;台塑;規格：1pc個x1x1pc個;台塑實心捲取清潔袋(超特大);0;1;10;9990;9418;0.00%;1;315040040010.0;pc;1;pc;2890;0;0;count;;566988092298052;0;8332058893044335;5224442853078914;0;0;0.0
大玫瑰紙林(顏色隨機出貨);日用生活;75;;規格：1pc個x1x1pc個;大玫瑰紙弄;79;1;10;9990;9424;5.06%;1;315100090010.0;pc;1;pc;750;790;5063291139240507;count;;4330733340286331;4382026634673881;8332058893044335;3822897596440613;47021063193948043;766554037016491;0.0
居家水桶12L(顏色隨機出貨);日用生活;59;;規格：1pc個x1x1pc個;居家水桶 12L;0;1;10;9990;9426;0.00%;1;315210030010.0;pc;1;pc;590;0;0;count;;40943445622221;0;8332058893044335;35754942669644885;0;0;0.0
耐衝級(彈力)水桶34cm 15L;日用生活;99;好室喵;規格：1pc個x1x1pc個;耐衝級(彈力)水桶34cm 15L;109;1;10;9990;9427;9.17%;0;315210040010.0;pc;1;pc;990;1090;9174311926605505;count;;4605170185988092;4700480365792417;8332058893044335;411012184588909;5043821107177868;13889396542271282;0.0
晶漾臉盆 330mm;日用生活;29;好室喵;規格：1pc個x1x1pc個;晶漾臉盆 330mm;0;1;10;9990;9428;0.00%;1;315230190010.0;pc;1;pc;290;0;0;count;;34011973816621555;0;8332058893044335;28500498457368306;0;0;0.0
