item_code;註記;(箱)長cm;(箱)寬cm;(箱)高cm;(箱)重量;箱入數;板入數;庫存量;庫存單位;庫存換算(箱);目前庫存(PCS)
31500003001;家簡塵除香氛清潔袋 小;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;44;PCS;#N/A;49
31500003002;家簡塵除香氛清潔袋 小;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;42;PCS;#N/A;27
31500006001;可家芬抗蟑驅蠅清潔袋(小);49;33;18;10.85;24;63;589.6666667;PCS;24.6;258
31500008001;環保生活家清潔袋(小);31;30;26;24;30;84;100;PCS;3.4;74
31500012001;環潔實心垃圾袋--小;41;34;13;20;24;90;67;PCS;2.8;21
31500013001;百適達香氛垃圾袋S*3入(56*43);#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;33.66666667;PCS;#N/A;31
31500014001;妙潔新防漏大師清潔袋--特小;58;24;12;8.1;15;104;361;PCS;24.1;2
31500015001;妙潔新防漏大師清潔袋--小;57;24;13;8.79;15;104;734;PCS;49;1
31500022003;驅塵氏香氛清潔袋(小);46;32;13;8.66;20;91;227.6666667;PCS;11.4;0
31500022004;驅塵氏香氛清潔袋(小);46;32;13;6.24;20;91;140;PCS;7;99
31500023001;可家芬平底清潔袋(小);50;31;19;12;20;63;586;PCS;29.3;170
31500024001;楓康環保實心垃圾袋 (小);#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;267;PCS;#N/A;32
31500025001;OP花香環保袋(小);50;26;25;15.12;30;56;69;PCS;2.3;6
31500025002;OP花香環保袋(小);50;26;25;15.1;30;56;47;PCS;1.6;37
31500025003;OP花香環保袋(小);47;28;25;11;30;56;47;PCS;1.6;88
31500026001;家簡塵除防漏環保清潔袋-小;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;136;PCS;#N/A;56
31500029001;家樂福香氛清潔袋(小);45;45;16;15;30;60;1475;PCS;49.2;74
31500030001;驅塵氏抗蟑防蠅清潔袋(小);45;30;14;7;20;96;84.66666667;PCS;4.3;28
31500032001;輕時代花香清潔袋(小);50;24;25;14.9;30;60;133;PCS;4.5;34
31500032002;輕時代花香清潔袋(小);50;24;25;14.9;30;60;107;PCS;3.6;55
31500033001;家簡塵除防漏環保清潔袋-特小;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;72;PCS;#N/A;50
31501001001;家簡塵除香氛清潔袋 中;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;86;PCS;#N/A;520
31501001002;家簡塵除香氛清潔袋 中;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;38;PCS;#N/A;67
31501003001;妙潔新防漏大師清潔袋--中;56;22;15;8.75;15;99;853;PCS;56.9;13
31501007001;環保生活家清潔袋(中);30;30;29;23;30;72;97.33333333;PCS;3.3;72
31501009001;環潔實心垃圾袋--中;38;33;15;15;24;108;73;PCS;3.1;70
31501010001;可家芬抗蟑驅蠅清潔袋(中);46;32;22;11.15;24;56;613.3333333;PCS;25.6;404
31501012001;楓康環保實心垃圾袋 (中);#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;302;PCS;#N/A;26
31501013001;可家芬平底清潔袋(中);50;31;22;14;20;56;739;PCS;37;217
31501014001;百適達香氛垃圾袋M*3入(65*53);#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;52;PCS;#N/A;34
31501021001;家樂福香氛清潔袋(中);48;47;18;15;30;60;1870;PCS;62.4;193
31501025001;家簡塵除防漏環保清潔袋-中;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;151;PCS;#N/A;270
31501901003;驅塵氏香氛清潔袋(中);44;28;17;8.03;20;90;537.6666667;PCS;26.9;2
31501901004;驅塵氏香氛清潔袋(中);45;29;16;7.91;20;90;160;PCS;8;99
31501903001;OP花香環保袋(中);50;23;29;15.04;30;60;87;PCS;2.9;156
31501903002;OP花香環保袋(中);50;23;29;15.05;30;60;100;PCS;3.4;17
31501903003;OP花香環保袋(中);45;26;29;14.35;30;60;78;PCS;2.6;80
31501904001;驅塵氏抗蟑防蠅清潔袋(中);44;28;16;7.56;20;90;79;PCS;4;31
31501907001;輕時代花香清潔袋(中);48;22;31;15.1;30;55;123;PCS;4.1;16
31501907002;輕時代花香清潔袋(中);48;22;31;15.1;30;55;98.66666667;PCS;3.3;88
31502003001;環保生活家清潔袋(大);28;28;34;23;30;60;157;PCS;5.3;33
31502006001;可家芬抗蟑驅蠅清潔袋(大);42;33;25;10.9;24;63;459.6666667;PCS;19.2;231
31502009001;環潔實心垃圾袋--大;34;30;18;15;24;54;64;PCS;2.7;89
31502010001;妙潔新防漏大師清潔袋--大;54;22;19;9.97;15;81;694;PCS;46.3;16
31502012001;可家芬平底清潔袋(大);46;27;24;12.5;20;63;564;PCS;28.2;165
31502015001;楓康環保實心垃圾袋 (大);#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;238.6666667;PCS;#N/A;14
31502022001;家簡塵除香氛清潔袋 大;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;190;PCS;#N/A;35
31502022002;家簡塵除香氛清潔袋 大;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;84;PCS;#N/A;44
31502023001;家簡塵除防漏環保清潔袋-大;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;180;PCS;#N/A;52
31502025001;家樂福香氛清潔袋(大);46;37;17;15;30;60;1260;PCS;42;143
31502032003;驅塵氏香氛清潔袋(大);42;28;19;8.08;20;81;109.6666667;PCS;5.5;0
31502032004;驅塵氏香氛清潔袋(大);42;28;19;7.61;20;81;77;PCS;3.9;8
31502034001;OP花香環保袋(大);47;20;35;15.21;30;50;76;PCS;2.6;36
31502034002;OP花香環保袋(大);47;20;35;15.24;30;50;68;PCS;2.3;91
31502034003;OP花香環保袋(大);46;22;34;15;30;50;49;PCS;1.7;33
31502037001;驅塵氏抗蟑防蠅清潔袋(大);40;29;19;7.6;20;90;42.66666667;PCS;2.2;53
31502041001;輕時代花香清潔袋(大);51;19;36;15.1;30;48;53;PCS;1.8;87
31502041002;輕時代花香清潔袋(大);51;19;36;15.1;30;48;53;PCS;1.8;79
31503001001;環潔實心垃圾袋--特大;39;27;23;20;24;80;82;PCS;3.5;47
31503003001;妙潔透明清潔袋(特大);51;25;23;8.1;24;98;63;PCS;2.7;30
31504001001;福營環保捲筒垃圾袋-2.4KG;58;31;28;25;10;42;157;PCS;15.7;0
31504002001;如意抽取式垃圾袋超大;49;33;23;20;10;48;56;PCS;5.6;29
31504004001;台塑實心捲取清潔袋(超特大);40;31;28;13;12;56;38;PCS;3.2;0
31504006001;環潔實心垃圾袋--超大;42;25;22;15;24;90;143;PCS;6;1
31504007001;百適達超強韌營業用清潔袋XL;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;210;PCS;#N/A;0
31504008001;百適達超強韌營業用清潔袋XXL;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;188;PCS;#N/A;0
31504009001;台塑實心捲取清潔袋(超大);43;25;31;16;30;50;99;PCS;3.3;66
31504015001;台塑清潔袋(超特大) 125L;34;26;29;10.2;6;78;83;PCS;13.9;15
31510009001;大玫瑰紙弄;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;32;PCS;#N/A;74
31510010001;中玫瑰紙弄;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;76;PCS;#N/A;20
31521003001;居家水桶 12L;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;54;PCS;#N/A;39
31521004001;耐衝級(彈力)水桶34cm 15L;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;46;PCS;#N/A;0
31523019001;晶漾臉盆 330mm;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;307;PCS;#N/A;0
31530001001;妙潔超薄型手套3雙入;15;10;18;4;12;350;42;PCS;3.5;16
31530003001;妙潔防霉耐用絨裡手套M;4;30;30;0.5;12;1500;40.66666667;PCS;3.4;15
31530005001;妙潔防霉耐用絨裡手套L;27;23;6;1;12;660;24.33333333;PCS;2.1;22
31530008001;妙潔蘆薈護手手套 M;29;7;26;1.5;12;210;99.66666667;PCS;8.4;11
31530011001;妙潔蘆薈護手手套 S;30;29;4;1;12;960;58.66666667;PCS;4.9;141
31530021001;3M 百利全面抗滑絨裡手套-大型;27;23;22;1.71;20;126;95.33333333;PCS;4.8;0
31530027001;3M 百利全面抗滑絨裡手套-中型;27;23;22;2.05;20;126;125.3333333;PCS;6.3;69
31530043001;妙潔 低敏防護手套M;28;15;7;0.46;12;625;38;PCS;3.2;20
31530048001;P超觸感手套(L)3支入;30;25;3;0.35;12;800;32;PCS;2.7;21
31530049001;P超觸感手套(M)3支入;30;25;3;0.35;12;800;47;PCS;4;11
31530081001;楓康舒適.透氣手套(L);#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;44;PCS;#N/A;23
31530082001;楓康舒適.透氣手套(M);#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;PCS;#N/A;10
31530083001;楓康舒適.透氣手套(S);#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;30;PCS;#N/A;36
31530106001;OP舒適手套耐用強化 S;40;33;6;0.88;12;240;69.33333333;PCS;5.8;32
31530107001;OP舒適手套耐用強化 M;41;34;6;1.02;12;240;234.3333333;PCS;19.6;41
31530108001;OP舒適手套耐用強化 L;41;34;6;1.05;12;240;222.3333333;PCS;18.6;48
31530109002;欣川_藍色丁晴手套;32;23;22;4.52;10;112;#N/A;PCS;#N/A;16
31531002001;HK家居 萬用擦拭布;36;22;25;1.95;30;91;534;PCS;17.8;175
31531021001;3M 百利不掉絮擦拭布;42;29;22;2.34;80;64;996;PCS;12.5;197
31531022001;3M百利長絨吸水抹布(2片裝);33;30;25;2.01;24;70;45.33333333;PCS;1.9;105
31531042001;3M 百利不掉絮擦拭布(新色);43;29;22;2.85;80;63;286;PCS;3.6;139
31531044001;百適達絨毛擦拭布30*32;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;PCS;#N/A;100
31531047001;OP 超音波柔邊瞬吸布;58;31;19;4.138;24;54;36;PCS;1.5;47
31531056001;3M魔布廚房擦拭布(2片裝);45;30;27;2.3;24;48;62.33333333;PCS;2.6;61
31531099001;家簡塵除極超細纖維抹布40*40;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;1116;PCS;#N/A;327
31531108001;PMU德式抹布;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;65.66666667;PCS;#N/A;#N/A
31531124001;家簡塵除極超細纖維抹布30*32;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;262;PCS;#N/A;98
31531164001;魔乾居家萬用布 32*30CM;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;77;PCS;#N/A;0
31531169001;超細纖維多用抹布-4入;30;11;15;1.2;6;300;42;PCS;7;32
31531170001;超細纖維吸水抹布-5入;30;16;15;1.2;6;250;#N/A;PCS;#N/A;0
31531171001;OP天然棉紗布(3片入);33;20;17;1.14;12;180;41;PCS;3.5;46
31532003001;3M 好潔淨抗菌杯刷補充海綿;26;12;20;0.23;20;288;43;PCS;2.2;20
31532059001;多麼潔超潔淨洗杯刷-短柄;30;26;16;0.77;20;120;26;PCS;1.3;22
31532060001;多麼潔超潔淨洗杯刷-長柄;44;44;15;1.25;20;66;35;PCS;1.8;46
31532098001;順林_百研小蘇打菜瓜布杯刷;60;30;14;1.2;24;72;236;PCS;9.9;45
31532099001;順林_百研菜瓜布杯刷;60;30;14;1.2;24;72;148.3333333;PCS;6.2;76
31532100001;順林_百研海綿杯刷;40;30;14;1.2;24;72;263.3333333;PCS;11;17
31533003001;3M 百利鋼絲球重量包2入裝;45;36;25;4.25;30;42;48;PCS;1.6;50
31533005001;小蘇打粉1000g;31;25;20;12.38;12;75;414;PCS;34.5;38
31533008001;檸檬酸500g;31;25;20;7.87;15;105;591;PCS;39.4;163
31533017001;RTS_順林_百研小蘇打菜瓜布3入;53;26;34;2.344;64;30;172;PCS;2.7;97
31533021001;RTS_順林_百研小蘇打海綿菜瓜布2入;53;26;34;2.344;64;30;34;PCS;0.6;171
31533032001;驅塵氏廚房油污濕巾;37;21;15;4;12;180;85;PCS;7.1;13
31533034001;RTS_百研/德國免洗劑去污棉/6入;59;35;35;1.66;50;25;2;PCS;0.1;0
31533037001;輕時代方便掛海綿菜瓜布;50;26;19;1.22;20;81;13;PCS;0.7;18
31533037002;輕時代方便掛海綿菜瓜布;50;26;19;1.22;20;81;31;PCS;1.6;19
31533038001;輕時代方便掛海綿菜瓜布替換包;46;25;26;1.34;24;54;6;PCS;0.3;33
31533038002;輕時代方便掛海綿菜瓜布替換包;46;25;26;1.34;24;54;26;PCS;1.1;11
31533084001;碗盤用抗菌海棉刷;20;18;17;0.23;6;300;42;PCS;7;17
31533085001;餐具專用海綿菜瓜布2入;40;14;17;0.4;12;200;99;PCS;8.3;24
31533096001;百研/柔軟菜瓜布;27;15;27;0.5;12;192;181.6666667;PCS;15.2;45
31533097001;百研/柔軟海綿菜瓜布2入;29;16;23;0.3;12;175;64;PCS;5.4;123
31533211001;3M 百利妙用擦;53;32;17;0.8;36;77;20;PCS;0.6;104
31533232001;楓康多用途菜瓜布;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;113.6666667;PCS;#N/A;79
31533233001;楓康海棉菜瓜布;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;1134;PCS;#N/A;121
31533309001;多麼潔餐廚專用海綿菜瓜布4入;47;23;29;2.1;24;60;90;PCS;3.8;24
31533891001;楓康細緻專用菜瓜布;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;170;PCS;#N/A;72
31533893001;楓康不鏽鋼專用菜瓜布;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;0;PCS;#N/A;24
31540007001;3M百利好握刮刀;49;17;23;3.2;20;98;63;PCS;3.2;31
31542003001;3M 百利特級棉條拖把;157;31;18;15;12;24;31;PCS;2.6;20
31543028001;3M 百利魔布強效拖把加大版超值組;110;47;20;15;12;16;21;PCS;1.8;18
31543032001;3M百利免手洗魔布拖把;59;46;29;11.06;12;24;27.66666667;PCS;2.4;13
31543034001;妙潔免手洗刮淨平拖(櫻花粉);42;35;57;13.44;12;24;13;PCS;1.1;22
31544002001;好神拖智能三效旋轉拖(2布);#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;32;PCS;#N/A;7
31544005001;好神拖潔好緣手壓旋轉拖;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;153.6666667;PCS;#N/A;0
31544020001;拖霸 360度純手壓旋轉拖把組;45;30;32;2.37;1;35;0;PCS;0;0
31544039001;好神拖S350L手壓式拖把架;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;82.33333333;PCS;#N/A;65
31544040001;好神拖S320L標準型拖把架;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;26;PCS;#N/A;18
31544042001;好神拖輕巧腳踩旋轉拖把組;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;104;PCS;#N/A;0
31544043001;好神拖輕巧手壓旋轉拖把組;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;296;PCS;#N/A;0
31544060001;好神拖手壓獨立籃旋轉拖把組;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;26;PCS;#N/A;1
31544075001;好神拖輕清拖乾濕兩用刮水拖;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;64;PCS;#N/A;6
31544075002;好神拖輕清拖乾濕兩用刮水拖;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;0;PCS;#N/A;6
31544075003;好神拖輕清拖乾濕兩用刮水拖;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;0;PCS;#N/A;6
31544075004;好神拖輕清拖乾濕兩用刮水拖;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;0;PCS;#N/A;0
31544077001;好神拖香氛旋轉拖把組浪漫櫻花;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;48;PCS;#N/A;16
31544077002;好神拖香氛旋轉拖把組;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;0;PCS;#N/A;11
31545002001;神膚奇肌魔術拖把;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;38;PCS;#N/A;41
31545005001;3M百利高效型免沾手膠棉拖把;106;34;37;11.3;12;12;0;PCS;0;21
31545006001;3M 百利輕巧型吸水膠棉拖把;122;25;29;4.6;12;24;39;PCS;3.3;20
31545011001;驅塵氏- 吸水膠棉拖;82;39;23;5.5;6;21;45;PCS;7.5;6
31546020001;多麼潔歐式巧用地板刷;81;19;10;3.044;12;119;82;PCS;6.9;193
31552006001;妙潔 可換面掃把畚斗組(藍);84;26;31;8.75;10;20;150;PCS;15;7
31552017001;家簡塵除 潔淨掃掃把畚斗組;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;5;PCS;#N/A;15
31553006001;驅塵氏乾濕兩用拖把;60;30;20;9;12;54;74;PCS;6.2;13
31553007001;威拂立體除塵紙拖把+5片裝;53;23;30;7;12;60;#N/A;PCS;#N/A;27
31556012001;威拂魔撢本體握把(藍);51;33;26;5;24;56;47;PCS;2;63
31563004001;好神拖專用抗油汙布盤;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;39;PCS;#N/A;28
31563008001;3M 百利抗菌拖把替換包;49;35;21;2.1;12;90;74;PCS;6.2;3
31563016001;好神拖專用極細緻布盤;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;307;PCS;#N/A;7
31563039001;3M 百利特級棉條拖把補充包;36;31;25;6.5;12;77;36;PCS;3;28
31564003001;神膚奇肌魔術拖把替換頭;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;154;PCS;#N/A;33
31564005001;3M 高效型免沾手膠棉拖把補充包;31;25;22;2.5;12;96;49;PCS;4.1;56
31564007001;驅塵氏- 吸水膠棉拖補充頭;37;32;12;2;12;160;152;PCS;12.7;5
31567002001;驅塵氏靜電紙 4入組合包;57;44;52;16.5;20;12;193;PCS;9.7;40
31567004001;驅塵氏靜電紙20張+5張;46;38;23;2;24;42;133;PCS;5.6;0
31567010001;威拂魔撢補充包(藍)4片*3入;50;46;28;3;8;24;89;PCS;11.2;0
31567018001;無塵氏檸檬柑橘擦拭拖地兩用布;37;13;20;3.1;12;184;368;PCS;30.7;107
31567019001;無塵氏櫻花芳香抗菌擦拭巾;35;19;20;5.16;12;105;97.33333333;PCS;8.2;325
31567023001;魔術靈立體吸著除塵紙量販裝;54;34;23;2.296;6;42;55;PCS;9.2;12
31567025001;無塵氏薰衣草擦拭拖地兩用布;37;20;14;3.4;12;150;275.6666667;PCS;23;76
31567028001;威拂魔效立體除塵紙16片*2入;58;49;33;3.5;16;20;63;PCS;4;29
31567030001;威拂魔撢補充包(粉)4片*3入;50;40;28;2;8;24;47;PCS;5.9;0
31567031001;無塵氏茶樹抗菌擦拭拖地兩用布;37;20;14;3.4;12;150;480.6666667;PCS;40.1;137
31567032001;無塵氏綠茶清香抗菌擦拭巾;35;19;20;5.16;12;105;141.3333333;PCS;11.8;311
31567037001;驅塵氏香氛靜電紙;46;36;24;2;24;42;42;PCS;1.8;65
31567050001;無塵氏 超立體靜電除塵紙(雲朵);67;38;49;7;20;12;114;PCS;5.7;75
31567051001;無塵氏 銀離子抗菌擦拭巾80抽;35;18;24;6.08;12;105;325;PCS;27.1;106
31567052001;無塵氏 酒精抗菌擦拭巾80抽;36;18;26;6.07;12;90;1297;PCS;108.1;263
31567053001;無塵氏 十字壓紋除塵紙4入組;58;54;35;6.39;15;10;478;PCS;31.9;127
31567055001;75酒精擦拭巾100枚;53;33;38;1.42;30;28;84;PCS;2.8;0
31567056001;無塵氏ACS酒精抗菌拭拖兩用布;37;19;14;3.24;12;180;226.6666667;PCS;18.9;218
31567060001;立得清抗病毒地板濕拖巾;33;20;12;3.1;12;252;24;PCS;2;22
31568001001;百適達膠黏拖補充包;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;147;PCS;#N/A;0
31568007001;驅塵氏蹣不住防蹣抗敏濕拖巾;38;21;16;5;12;140;171;PCS;14.3;55
31568011001;驅塵氏濕拖巾超值組合包;54;25;30;16;12;32;146;PCS;12.2;1
31568012001;94黏膠黏滾筒紙補充包4入;30;18;30;5.262;12;110;60;PCS;5;36
31568016001;驅塵氏抗菌濕拖巾-薰衣草;37;21;15;4.29;12;144;77;PCS;6.5;318
31568019001;驅塵氏抗菌濕拖巾-天然茶樹;38;20;15;4.2;12;132;201;PCS;16.8;203
31568024001;驅塵氏檜木防蟲濕拖巾;37;21;15;4.5;12;168;46;PCS;3.9;21
31568028001;驅塵氏抗菌濕拖巾-檸檬;38;21;15;4.294;12;144;109;PCS;9.1;259
31568043001;驅塵氏 地板黏塵拖補充包;37;27;18;4.4;12;108;51.66666667;PCS;4.4;15
31568071001;家簡塵除 滾筒黏塵紙補充包3入;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;34;PCS;#N/A;42
31571902001;興家安速抗菌冷氣清潔劑(無味);#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;147;PCS;#N/A;24
31580049002;3M舒適巧拼地墊;48;34;34;2.5;4;30;31;PCS;7.8;13
31580049003;3M舒適巧拼地墊;48;34;34;2.5;4;30;30;PCS;7.5;5
31580049004;3M舒適巧拼地墊;48;34;34;2.5;4;30;35;PCS;8.8;6
31581021001;新生活家 拼花木紋地墊(淺色);#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;44;PCS;#N/A;7
31581023001;新生活家 橡木紋地墊;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;23;PCS;#N/A;16
31582005008;拼裝地毯9片30*30*0.7cm;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;PCS;#N/A;48
31586025001;3M安美浴室墊;87;48;13;7;12;20;#N/A;PCS;#N/A;24
31600009001;F111黑美人洗衣籃;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;36;PCS;#N/A;5
31602030001;密網特大洗衣袋50*65;26;21;23;2;24;200;77.33333333;PCS;3.3;57
31602031001;密網洗衣袋 30*32 cm;19;18;26;2;48;240;32;PCS;0.7;138
31602045001;NiceNice細網角型洗衣袋 6060;25;17;16;1.72;24;250;215.6666667;PCS;9;67
31602059001;小米無螢光洗衣袋50*50;28;16;18;1.124;20;234;49;PCS;2.5;45
31602070001;優選3件小家庭洗衣袋組;26;19;10;0.81;6;408;#N/A;PCS;#N/A;17
31603002001;NiceNice細網內衣專用袋 1618;24;18;18;0.7;12;225;0;PCS;0;0
31603018001;胸罩內衣洗衣袋14*17;56;18;25;1.8;24;80;81;PCS;3.4;34
31607007001;WT-007 潔歌洗衣刷;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;34.33333333;PCS;#N/A;8
31607015001;喜刷洗衣刷;28;22;8;0.9;12;378;62;PCS;5.2;37
31611023001;自然風方型曬架20夾;42;28;11;2.468;6;150;0;PCS;0;0
31611044001;小米圓型曬架18夾;65;32;17;2.6;12;50;46.66666667;PCS;3.9;20
31611047001;HK家居摺疊曬衣架52夾;56;39;44;7.61;10;20;113;PCS;11.3;38
31615038001;小米萬用曬衣夾24入;30;25;18;2.2;24;144;50;PCS;2.1;48
31620010001;Q30204米蘭琪裙掛架3入;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;19;PCS;#N/A;20
31621001001;RTS_Q3-0610 黑珍珠衣架(10入);#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;61;PCS;#N/A;181
31621032001;Q3-0210 米蘭琪成人衣架(10入);#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;96;PCS;#N/A;11
31621043001;F629 英吉列衣架10入;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;33.66666667;PCS;#N/A;105
31621907001;RTS羅馬ABS防滑衣架5入;52;51;24;1.49;28;28;22.66666667;PCS;0.9;97
31623006001;HK家居a咖浸塑衣架10入;36;35;17;5.2;12;54;68;PCS;5.7;12
31623026001;富貴衣架;40;33;35;12.6;30;45;243;PCS;8.1;82
31623898001;時尚多用途衣架8入;40;30;33;11;36;72;111;PCS;3.1;56
31623901001;樂活家加粗浸塑43cm衣架;55;50;10;3.57;24;68;27;PCS;1.2;61
31623904001;HK家居雅典防滑衣架10入;56;44;25;15.08;20;28;90;PCS;4.5;47
31627899001;Q3-0057 藍天單裙架(3入)附夾;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;21;PCS;#N/A;28
31628003001;兒童衣架;44;29;30;5;36;63;51;PCS;1.5;66
31644022001;3M隨手黏毛絮黏把補充包衣物用;39;26;14;2.44;12;120;134;PCS;11.2;22
31660005001;C800彩瓷滑輪整理箱;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;252;PCS;#N/A;119
31660005002;C800彩瓷滑輪整理箱;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;234;PCS;#N/A;133
31660005003;C800彩瓷滑輪整理箱;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;159.3333333;PCS;#N/A;148
31660016001;KT-500 好運密封整理箱;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;17;PCS;#N/A;26
31660018001;D300滑輪整理箱;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;105;PCS;#N/A;25
31660025001;CF400(小)滑輪整理箱;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;161;PCS;#N/A;28
31660026001;CF601(中)滑輪整理箱;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;598;PCS;#N/A;60
31660027001;CF801(大)滑輪整理箱;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;393.3333333;PCS;#N/A;71
31660038001;A401透明滑輪整理箱附蓋-S;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;37;PCS;#N/A;23
31660039001;A601透明滑輪整理箱附蓋-M;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;0;PCS;#N/A;0
31660046001;大地優雅側開收納箱(附蓋含輪);#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;36;PCS;#N/A;49
31661009001;CF1201(特大)滑輪整理箱;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;509;PCS;#N/A;276
31661010001;CF1501(超大)滑輪整理箱;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;158;PCS;#N/A;210
31662001001;CK-15 耐久15型整理箱;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;32;PCS;#N/A;1
31663001001;超大桔子抽屜整理箱-65L;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;266;PCS;#N/A;87
31663009001;微風抽屜式整理箱中;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;PCS;#N/A;36
31663009002;微風抽屜式整理箱中;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;PCS;#N/A;28
31663009003;微風抽屜式整理箱中;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;PCS;#N/A;35
31663012001;美好生活65L置物箱;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;76.66666667;PCS;#N/A;19
31663012002;美好生活65L置物箱;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;64;PCS;#N/A;37
31663012003;美好生活65L置物箱;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;54.66666667;PCS;#N/A;35
31663032001;CK-72抽屜整理箱;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;21.33333333;PCS;#N/A;4
31663037001;CK-71抽屜整理箱;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;42;PCS;#N/A;13
31663044001;KQ-969 摩登黑抽屜整理箱;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;182;PCS;#N/A;111
31663045001;大一抽收納櫃;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;37;PCS;#N/A;30
