sku,product_name,observations,nonzero_observations,zero_value_pct,avg_nonzero_demand,std_nonzero_demand,cv_nonzero_demand_pct
14601063001,味全高鮮蔬果本味調味料 320g:味全高鮮蔬果本,21,9,57.1429,1.4444,0.7265,50.2950
14601065001,烹大師鰹魚風味調味料(罐)65g:鰹魚風味(神奈川,21,14,33.3333,1.5000,0.9405,62.7027
14601067001,烹大師鰹魚風味調味料 50g:鰹魚風味(神奈川,21,8,61.9048,1.5000,0.7559,50.3953
14601073001,味全高鮮香菇鮮味調味料 320g:味全高鮮香菇風,21,8,61.9048,2.3750,1.9955,84.0223
14601999001,烹大師鰹魚調味料450g:烹大師鰹魚調味,21,19,9.5238,3.1579,2.7941,88.4800
14602013001,味好美自磨式七彩胡椒粒24g:自磨式七彩胡椒,21,1,95.2381,18.0000,0.0000,0.0000
14602022001,味好美嚴選粗粒黑胡椒:味好美粗黑胡椒,21,10,52.3810,1.7000,0.8233,48.4278
14602033001,小磨坊鹹酥雞椒鹽粉300g:鹹酥雞椒鹽粉,21,1,95.2381,1.0000,0.0000,0.0000
14602034001,小磨坊粗黑胡椒200g:粗黑胡椒,21,8,61.9048,1.6250,0.9161,56.3769
14602035001,小磨坊黑胡椒粉200g:黑胡椒粉,21,7,66.6667,2.5714,3.3094,128.7004
14602036001,小磨坊白胡椒粉200g:白胡椒粉,21,7,66.6667,1.7143,0.7559,44.0959
14602037001,小磨坊胡椒鹽300g:胡椒鹽,21,6,71.4286,1.0000,0.0000,0.0000
14602049001,小磨坊檸香椒鹽42g:小磨坊檸香椒鹽,21,6,71.4286,1.6667,0.8165,48.9898
14602050001,秘密味蕾-黑胡椒粗粒50g:秘密味蕾-黑胡,21,7,66.6667,3.0000,3.4157,113.8550
14602052001,小磨坊湯用胡椒粉26g:湯用胡椒粉,21,2,90.4762,1.0000,0.0000,0.0000
14602058001,味好美嚴選黑胡椒粉:味好美黑胡椒粉,21,8,61.9048,1.1250,0.3536,31.4270
14602060001,味好美嚴選黑胡椒鹽:味好美黑胡椒鹽,21,8,61.9048,1.5000,0.7559,50.3953
14602061001,味好美嚴選白胡椒粉:味好美白胡椒粉,21,4,80.9524,1.2500,0.5000,40.0000
14602063001,味好美嚴選白胡椒鹽:味好美白胡椒鹽,21,7,66.6667,2.8571,2.4785,86.7468
14602074001,秘密味蕾-白胡椒粉50g:秘密味蕾-白胡,21,3,85.7143,1.3333,0.5774,43.3013
14602085001,真好家白胡椒粉(罐)290g,21,1,95.2381,1.0000,0.0000,0.0000
14602087001,真好家黑胡椒粗粒(罐)275g,21,2,90.4762,1.5000,0.7071,47.1405
14602089001,真好家黑胡椒鹽(罐)400g,21,2,90.4762,1.0000,0.0000,0.0000
14602091001,真好家椒鹽粉(罐)400g,21,3,85.7143,1.6667,1.1547,69.2820
14602092001,真好家白胡椒鹽(罐)485g,21,2,90.4762,2.5000,2.1213,84.8528
14602112001,真好家白胡椒減鈉鹽60g,21,2,90.4762,1.5000,0.7071,47.1405
14602113001,真好家黑胡椒減鈉鹽60g,21,3,85.7143,1.0000,0.0000,0.0000
14602115001,小磨坊自調式研磨器鮮磨白胡椒45g:小磨坊鮮磨白胡,21,2,90.4762,5.0000,1.4142,28.2843
14602116001,小磨坊自調式研磨器鮮磨黑胡椒42g:小磨坊鮮磨黑胡,21,2,90.4762,3.0000,1.4142,47.1405
14602120001,真好家五香蒸肉粉:五香蒸肉粉,21,2,90.4762,1.0000,0.0000,0.0000
14603001001,益壽多蘋果蜂蜜速食咖哩125g:益壽多蘋果蜂蜜,21,1,95.2381,1.0000,0.0000,0.0000
14603003001,佛蒙特咖哩塊-甜味 230g,21,21,0.0000,6.9524,3.7746,54.2922
14603004001,佛蒙特咖哩塊-中辣 230g,21,15,28.5714,4.0000,2.6992,67.4802
14603005001,佛蒙特咖哩塊-辣味 230g:辣味(福岡),21,16,23.8095,3.5625,3.6691,102.9931
14603010001,北海道白醬塊-奶油玉米180g:北海道白醬(靜岡,21,14,33.3333,3.5714,3.3676,94.2925
14603012001,北海道白醬塊-奶油 180g:北海道白醬(靜岡,21,14,33.3333,3.8571,2.9576,76.6779
14603013001,工研-益壽多中辣咖哩125g:中辣咖哩,21,1,95.2381,2.0000,0.0000,0.0000
14603014001,工研-益壽多辣味咖哩125g:工研-益壽多辣,21,2,90.4762,2.0000,1.4142,70.7107
14603019001,好侍爪哇咖哩-辣味185g:爪哇咖哩(福岡),21,10,52.3810,4.4000,4.3256,98.3099
14603026001,工研-益壽多甘味咖哩125g:甘味咖哩,21,7,66.6667,1.4286,0.7868,55.0757
14603030001,好侍爪哇咖哩塊 (中辣) 185g:爪哇中辣(福岡),21,5,76.1905,2.8000,1.3038,46.5657
14603038001,榖盛素食咖哩 220g,21,7,66.6667,2.0000,1.5275,76.3763
14603116001,兒童咖哩-牛肉風味,21,1,95.2381,1.0000,0.0000,0.0000
14604001001,味好美肉桂粉26g:肉桂粉,21,2,90.4762,1.0000,0.0000,0.0000
14604042001,小磨坊法式香草風味調味料32g:小磨坊法式香草,21,4,80.9524,2.0000,1.1547,57.7350
14610001001,統一沙拉油760ml,21,14,33.3333,11.7143,16.0117,136.6850
14610002001,台糖大豆沙拉油2L,21,21,0.0000,21.8571,10.9877,50.2703
14610008001,福壽不飽和大豆沙拉油2L,21,10,52.3810,4.9000,7.2026,146.9923
14610009001,福壽大豆沙拉油600cc,21,12,42.8571,7.5833,8.9996,118.6758
14610010001,泰山沙拉油600ml,21,15,28.5714,7.0000,6.7188,95.9835
14610011001,台糖大豆沙拉油 3L,21,19,9.5238,12.8947,7.7309,59.9536
14611002001,得意的一天100％葵花油1L,21,20,4.7619,18.8000,9.3730,49.8562
14611007001,得意的一天單元純葵花油:得意的一天單元,21,4,80.9524,2.7500,2.8723,104.4466
14611009001,福壽100％純葵花油2L,21,5,76.1905,1.4000,0.5477,39.1230
14611010001,得意的一天100％葵花油3.5L,21,21,0.0000,58.0000,22.6517,39.0547
14611013001,得意的一天三益葵花油1.58L:健康三益葵花油,21,15,28.5714,2.6667,2.5820,96.8246
14611014001,台糖100％葵花油 2L,21,2,90.4762,3.5000,2.1213,60.6092
14611020001,奧利塔頂級葵花油750ml:頂級葵花油,21,14,33.3333,2.3571,2.2051,93.5513
14611022001,得意的一天100％葵花油2.4L,21,21,0.0000,16.2381,12.6685,78.0171
14611899001,家福葵花油,21,13,38.0952,2.3846,2.2188,93.0465
14611901001,義美100％純葵花油1.5L:純葵花油1.5L,21,11,47.6190,2.2727,1.5551,68.4222
14612005001,得意的一天清淡橄欖油 1L:清淡橄欖油,21,12,42.8571,2.4167,1.4434,59.7259
14612012001,瑪伊娜有機冷壓特級橄欖油,21,8,61.9048,5.0000,2.8284,56.5685
14612018002,得意的一天橄欖油 1000ml,21,21,0.0000,17.6190,9.4735,53.7686
14612031001,德麗莎特級初榨橄欖油:德麗莎初榨橄欖,21,3,85.7143,1.0000,0.0000,0.0000
14612034001,奧利塔冷壓純橄欖油 1L,21,17,19.0476,6.1765,5.5592,90.0057
14612035001,萊瑞100％初榨冷壓特級純橄欖油:初榨特級橄欖油,21,8,61.9048,2.5000,1.9272,77.0899
14612059001,囍瑞100％第一道冷壓特級純橄油,21,11,47.6190,2.5455,2.0181,79.2825
14612075001,得意的一天100％純橄欖油2L:義大利純橄欖油,21,12,42.8571,9.5000,7.9829,84.0309
14612088001,奧莉恩特級初榨橄欖油750ml,21,19,9.5238,7.4737,3.7024,49.5389
14612900001,主廚精選第一道冷壓橄欖油,21,20,4.7619,9.9000,4.2785,43.2168
14612922001,歐嘉-特級冷壓初榨橄欖油(專業款):歐嘉橄欖油,21,1,95.2381,1.0000,0.0000,0.0000
14612946001,艾娃橄欖-特級冷壓初榨橄欖油:艾娃初榨橄欖油,21,3,85.7143,1.3333,0.5774,43.3013
14613007001,泰山低油爆蔬菜油 2000ml,21,15,28.5714,7.0667,8.3020,117.4816
14613013001,台糖100％純芥花油 2L,21,3,85.7143,1.3333,0.5774,43.3013
14613017001,奧利塔葡萄籽油1L,21,3,85.7143,2.3333,1.5275,65.4654
14613018001,奧利塔玄米油750ml:奧利塔玄米油,21,11,47.6190,1.6364,0.9244,56.4921
14613019001,囍瑞100％特級純葡萄籽油,21,18,14.2857,10.5000,5.6386,53.7012
14613024001,統一芥花油 2L,21,17,19.0476,3.0588,2.9468,96.3388
14613026001,得意的一天芥花油2.4L,21,20,4.7619,12.5500,11.3670,90.5734
14613899001,家福芥花油,21,11,47.6190,1.8182,0.7508,41.2916
14613900001,泰山健康好理由純芥花油:泰山純芥花油,21,17,19.0476,8.9412,10.0838,112.7798
14613902001,萊瑞100％玄米油1L,21,21,0.0000,13.0000,7.2938,56.1064
14613904001,得意的一天100％純芥花油5L,21,18,14.2857,10.8333,8.0239,74.0664
14613907001,主廚精選玄米油1L,21,19,9.5238,7.7895,3.3925,43.5518
14613908001,維義純芥花油2.6L,21,16,23.8095,5.0000,4.8166,96.3328
14613918001,福壽100％純芥花油2L,21,9,57.1429,3.2222,3.2318,100.2968
14614001001,泰山花生風味調合油:泰山花生油,21,6,71.4286,1.5000,0.5477,36.5148
14615002001,日正特級香油,21,15,28.5714,2.2000,1.5675,71.2513
14615009001,得意的一天五珍寶健康油600ml:得意的一天五珍,21,16,23.8095,10.1875,8.7576,85.9643
14615011001,福壽香油 2400ml:福壽香油,21,7,66.6667,2.4286,2.1492,88.4963
14615012001,維義油之鑽127鑽石級調合油:維義油之鑽127,21,5,76.1905,3.0000,1.2247,40.8248
14615013001,不倒翁100％純芝麻油 160ml:不倒翁100純芝,21,9,57.1429,2.2222,1.0929,49.1808
14615019001,自然本味芝麻香油108cc:自然本味芝麻香,21,9,57.1429,1.8889,1.6159,85.5473
14615021001,日正特級麻油:日正特級麻油,21,4,80.9524,1.0000,0.0000,0.0000
14615030001,泰山均衡369健康調合油 2L:369健康調合油,21,7,66.6667,2.2857,2.2147,96.8918
14615031001,嘉義東石余園苦茶油550ml:嘉義東石余園苦,21,3,85.7143,1.6667,1.1547,69.2820
14615035001,泰源農場苦茶油250ml:泰源農場苦茶油,21,1,95.2381,3.0000,0.0000,0.0000
14615038001,得意的一天五珍寶健康油3.5L,21,13,38.0952,4.5385,2.1454,47.2706
14615041001,統一綺麗健康油 652ml,21,17,19.0476,5.0000,3.8406,76.8115
14615048001,源順初榨花生風味調合油:源順初榨冷壓芝,21,7,66.6667,3.0000,3.0551,101.8350
14615052001,源順百分百香油220ml,21,12,42.8571,1.6667,0.8876,53.2575
14615057001,源順嚴選低溫胡麻油 570ml/:源順嚴選低溫胡,21,3,85.7143,1.3333,0.5774,43.3013
14615059001,源順初榨優等純苦茶油 570ml:源順初榨優等純,21,1,95.2381,1.0000,0.0000,0.0000
14615061001,泰山不飽和健康調合油5L:健康調合油5L,21,7,66.6667,1.8571,0.6901,37.1574
14615063001,楓緣冷壓初榨椰子油500ml,21,4,80.9524,1.2500,0.5000,40.0000
14615067001,松鼎黑麻油500ml:松鼎黑麻油500g,21,4,80.9524,1.0000,0.0000,0.0000
14615070001,得意的一天五珍寶健康油2L:五珍寶健康油,21,11,47.6190,59.7273,46.1998,77.3512
14615072001,小磨坊蒜風味油260ml:小磨坊蒜風味油,21,5,76.1905,1.6000,1.3416,83.8525
14615076001,黃山舒香小磨香油:黃山舒香小磨香,21,1,95.2381,1.0000,0.0000,0.0000
14615079001,義美100％純芥花油2L:義美100純芥花,21,8,61.9048,4.8750,5.3302,109.3368
14615082001,MC TRADER 100％冷壓酪梨油1L,21,18,14.2857,6.2778,6.9773,111.1432
14615083001,真好家芝麻香油130ml,21,2,90.4762,1.5000,0.7071,47.1405
14615084001,得意的一天五珍寶健康調和2.4L:五珍寶健康油,21,21,0.0000,12.4286,9.4476,76.0152
14615107001,義美100％純黑麻油:義美100純,21,14,33.3333,2.0000,1.0377,51.8875
14615108001,義美100％純芝麻香油:義美100純,21,16,23.8095,4.6250,5.8409,126.2908
14615114001,泰山玄米油600ml:泰山玄米油60,21,14,33.3333,2.0000,2.9089,145.4436
14615133001,泰山玄米油1.5L,21,18,14.2857,56.8889,145.2583,255.3369
14615897001,維義堅果精華健康調和油 2L,21,7,66.6667,1.0000,0.0000,0.0000
14615898001,維義活力能量健康調和油 2L:活力能量調和油,21,4,80.9524,4.5000,3.6968,82.1521
14616001001,萬家香糯米醋 595g:萬家香糯米醋,21,15,28.5714,5.0667,5.4441,107.4491
14616002001,工研白醋 600ml,21,20,4.7619,21.1000,23.7108,112.3733
14616006001,工研烏醋 600g,21,21,0.0000,20.7619,13.6342,65.6691
14616009001,正高金門高粱醋 600cc:金門高粱醋,21,11,47.6190,9.3636,4.0317,43.0569
14616013001,工研素食烏醋(大) 600ml:工研素食烏醋,21,7,66.6667,4.5714,7.0441,154.0892
14616017001,萬家香珍釀白醋 600ml:珍釀白醋,21,14,33.3333,2.4286,2.1381,88.0390
14616018001,白兔牌上烏醋,21,9,57.1429,2.2222,1.0929,49.1808
14616019001,家福超值白醋,21,15,28.5714,2.8000,2.0424,72.9431
14616020001,經典巴薩米克銀級摩典那酒醋:經典巴薩米克銀,21,3,85.7143,1.0000,0.0000,0.0000
14616021001,工研業務烏醋 3000ml:工研業務烏醋,21,10,52.3810,2.0000,1.0541,52.7046
14616022001,工研業務白醋 3000ml:工研業務白醋,21,12,42.8571,1.8333,1.0299,56.1740
14616033001,恆順鎮江香醋 550ml:恆順鎮江香醋,21,9,57.1429,1.4444,0.5270,36.4878
14616038001,工研陳年醋 600ml:工研陳年醋,21,4,80.9524,5.7500,5.1881,90.2283
14616044001,榖盛糯米醋 600ml:榖盛糯米醋,21,3,85.7143,3.0000,0.0000,0.0000
14616053001,萬家香水果醋 595ml:萬家香水果醋,21,1,95.2381,4.0000,0.0000,0.0000
14616054001,萬家香特級烏醋 595ml:萬家香特級烏醋,21,18,14.2857,4.1111,3.5792,87.0609
14616060001,工研無糖蘋果醋 600ml:工研無糖蘋果醋,21,4,80.9524,4.7500,6.8496,144.2016
14616075001,趙王牌金門特級高粱醋600ml:趙王金門高粱醋,21,1,95.2381,5.0000,0.0000,0.0000
14616194001,有機白醋,21,2,90.4762,1.0000,0.0000,0.0000
14616195001,有機糙米醋,21,2,90.4762,1.0000,0.0000,0.0000
14616203001,萬家香水果料理醋595ml:萬家香水果料理,21,3,85.7143,1.6667,0.5774,34.6410
14620001001,味王XO醬油590ml:進口黃豆,21,11,47.6190,4.0000,4.2426,106.0660
14620006001,龜甲萬甘醇薄鹽醬油1600ml,21,21,0.0000,14.8571,6.6354,44.6614
14620007001,丸莊甘醇醬油,21,4,80.9524,1.0000,0.0000,0.0000
14620012001,雀巢美極鮮味露200ml:雀巢美極鮮味露,21,7,66.6667,2.4286,2.1492,88.4963
14620014001,龜甲萬甘醇醬油 1600ml,21,21,0.0000,26.6190,23.4275,88.0103
14620019001,龜甲萬甘醇醬油 500cc,21,7,66.6667,8.5714,12.1361,141.5882
14620021001,統一龜甲萬甘甜醬油 500ml,21,21,0.0000,4.3333,4.2934,99.0786
14620022001,味榮極釀級有機黑豆蔭油露320ml,21,1,95.2381,5.0000,0.0000,0.0000
14620028001,黑豆桑天然頂級黑金醬油-550ml,21,4,80.9524,2.0000,1.4142,70.7107
14620030001,龜甲萬珍釀醬油 1.6L,21,21,0.0000,10.9048,14.7408,135.1774
14620035001,金蘭松露醬油 500ml:國產黃豆,21,1,95.2381,1.0000,0.0000,0.0000
14620036001,黑豆桑古早金豆醬油-550ml,21,6,71.4286,2.1667,1.9408,89.5749
14620039001,統一龜甲萬薄鹽醬油500ml,21,4,80.9524,4.5000,5.1962,115.4701
14620042001,金蘭醬油2L,21,16,23.8095,24.6875,43.6543,176.8274
14620046001,雅媽吉日式香菇醬油500ml:產地日本愛媛縣,21,3,85.7143,7.0000,9.5394,136.2770
14620051001,屏大薄鹽醬油:進口黃豆國產黑,21,14,33.3333,2.6429,2.1700,82.1072
14620057001,金蘭薄鹽醬油 500ml:國產黃豆,21,17,19.0476,5.6471,5.5220,97.7857
14620060001,味王婦友純釀造醬油1600ml:進口黃豆,21,6,71.4286,11.0000,4.5166,41.0603
14620061001,有機豆麥醬油,21,2,90.4762,4.0000,4.2426,106.0660
14620062001,萬家香大吟釀醬油1L:進口黃豆,21,20,4.7619,12.1500,12.8811,106.0176
14620063001,豆油伯缸底醬油500ml,21,6,71.4286,1.6667,1.2111,72.6636
14620070001,金蘭陳年醬油 500ml:國產黃豆,21,11,47.6190,3.0000,3.7683,125.6096
14620072001,瑞春原味醬油420ml,21,4,80.9524,2.5000,2.3805,95.2190
14620081001,金蘭甘醇醬油1500ml:國產黃豆,21,3,85.7143,8.0000,3.4641,43.3013
14620083001,味全和風醬油鰹魚露340ml:進口黃豆,21,7,66.6667,1.7143,1.2536,73.1247
14620084001,丸莊陳釀醬油 1000cc:進口黃豆,21,9,57.1429,4.4444,5.2228,117.5133
14620092001,黑豆桑全能缸底醬油-550ml:黑豆桑全能缸底,21,9,57.1429,2.2222,2.2236,100.0625
14620103001,高慶泉泰安醬油410ml:進口黃豆,21,6,71.4286,4.6667,2.4221,51.9026
14620107001,雅媽吉甘口鰹魚露 1000ml:產地日本愛媛縣,21,9,57.1429,2.1111,1.9650,93.0776
14620110001,淬釀和風醬油露靜岡鰹魚300ml,21,17,19.0476,3.4118,2.4510,71.8394
14620111001,淬釀和風醬油露北海昆布300ml:進口黃豆,21,11,47.6190,2.2727,1.4894,65.5317
14620112001,味全水餃醬汁(香辣):進口黃豆,21,6,71.4286,2.0000,0.6325,31.6228
14620113001,大同黑豆醬油400ml,21,5,76.1905,6.6000,5.3198,80.6026
14620114001,龜甲萬甘醇醬油-1000ml,21,18,14.2857,4.1111,4.1853,101.8034
14620115001,家樂福古釀黑豆醬油:家福古釀黑豆醬,21,2,90.4762,2.5000,2.1213,84.8528
14620119001,萬家香薄鹽醬油 300ml:進口黃豆,21,16,23.8095,2.9375,2.9090,99.0311
14620124001,味王婦友純釀造醬油780ml:進口黃豆,21,1,95.2381,5.0000,0.0000,0.0000
14620133001,大同淬釀人級蔭油膏420g,21,9,57.1429,4.8889,4.9861,101.9882
14620138001,萬家香大吟釀甘露醬油1500ml:進口黃豆,21,4,80.9524,1.2500,0.5000,40.0000
14620149001,萬家香大吟釀薄鹽醬油450ml:進口黃豆,21,8,61.9048,1.7500,0.8864,50.6517
14620158001,龜甲萬源釀醬油500ml,21,14,33.3333,2.3571,3.1770,134.7823
14620168001,屏大醬油超值組:進口黃豆國產黑,21,1,95.2381,1.0000,0.0000,0.0000
14620171001,丸莊極品黑豆蔭油清300ml:國產黑豆,21,4,80.9524,2.2500,2.5000,111.1111
14620178001,萬家香零添加純釀醬油:零添加純釀醬油,21,5,76.1905,2.0000,1.0000,50.0000
14620894001,萬家香壺底油1L,21,19,9.5238,9.3158,8.2466,88.5225
14620907001,四季釀造醬油1600ml,21,21,0.0000,23.0000,12.4900,54.3043
14620908001,四季釀造醬油870ml,21,17,19.0476,8.7059,9.4721,108.8011
14620909001,四季高純釀(釀造醬油)870ml,21,5,76.1905,3.8000,1.0954,28.8275
14620920001,萬家香丸大豆醬油450ml:進口黃豆,21,7,66.6667,2.0000,1.4142,70.7107
14620922001,萬家香非基改陳年醬油1500ml:進口黃豆,21,12,42.8571,1.4167,0.6686,47.1923
14620999001,萬家香有機醬油:有機醬油,21,19,9.5238,5.8947,3.6802,62.4319
14621005001,高慶泉泰安醬油膏410ml:泰安醬油膏,21,13,38.0952,6.0000,4.0000,66.6667
14621009001,萬家香大吟釀香菇素蠔油 510g:大吟釀香菇素蠔,21,10,52.3810,1.7000,0.9487,55.8049
14621012001,大同壺底福級油膏 420g:壺底福級油膏,21,7,66.6667,1.2857,0.4880,37.9517
14621013001,萬家香極品香菇素蠔油1200g,21,10,52.3810,17.1000,8.3858,49.0400
14621017001,萬家香香菇素蠔油 4.4Kg:萬家香素蠔油,21,1,95.2381,2.0000,0.0000,0.0000
14621018001,味榮極釀級有機黑豆蔭油膏320ml,21,2,90.4762,2.5000,0.7071,28.2843
14621021001,金蘭油膏 590ml:金蘭油膏,21,11,47.6190,32.3636,92.8302,286.8350
14621026001,丸莊香菇素蠔油 4.5 Kg公斤,21,1,95.2381,8.0000,0.0000,0.0000
14621029001,金蘭甘醇醬油膏 590ml:甘醇醬油膏,21,19,9.5238,14.1053,11.0649,78.4454
14621034001,金蘭香菇素蠔油295ml:金蘭香菇素蠔油,21,8,61.9048,5.6250,5.2898,94.0412
14621035001,黑龍薄鹽黑豆蔭油膏400g:黑龍薄鹽蔭油膏,21,2,90.4762,1.0000,0.0000,0.0000
14621041001,萬家香香菇素蠔油1L,21,21,0.0000,25.0000,16.7481,66.9925
14621044001,丸莊香菇素蠔油 500g:丸莊香菇素蠔油,21,3,85.7143,1.0000,0.0000,0.0000
14621045001,龜甲萬醬油膏490ml,21,17,19.0476,4.1765,4.1868,100.2477
14621048001,萬家香純佳釀香菇素蠔油510g:萬家香純佳釀香,21,12,42.8571,2.0833,1.6765,80.4713
14621058001,黑龍冬梅級黑豆蔭油膏400g,21,9,57.1429,2.6667,2.0000,75.0000
14621062001,大同陳年蔭油膏520g:大同陳年蔭油膏,21,1,95.2381,1.0000,0.0000,0.0000
14621069001,萬家香香菇素蠔油600g:萬家香香菇素蠔,21,21,0.0000,15.0952,14.1524,93.7541
14621070001,萬家香大吟釀甘甜油膏510g:大吟釀甘甜油膏,21,13,38.0952,2.3846,1.8046,75.6748
14621095001,義美全豆純釀造甘醇油膏420ml:義美甘醇油膏,21,13,38.0952,2.6923,2.1750,80.7869
14630050001,Casa 去皮整粒蕃茄:去皮整粒蕃茄,21,3,85.7143,2.0000,1.0000,50.0000
14630056001,可果美蕃茄醬340G:可果美蕃茄醬3,21,9,57.1429,1.6667,1.3229,79.3725
14631013001,黑豆桑醇釀極品純黑豆豉300g:黑豆桑醇釀極品,21,2,90.4762,2.0000,1.4142,70.7107
14631014001,安安辣豆瓣醬 130g:辣豆瓣醬,21,3,85.7143,1.3333,0.5774,43.3013
14631018001,愛之味甜辣醬 165g,21,16,23.8095,10.1250,6.2809,62.0338
14631022001,安安辣椒醬 130g:辣椒醬,21,4,80.9524,1.2500,0.5000,40.0000
14631026001,東泉辣椒醬,21,15,28.5714,3.8000,1.8593,48.9300
14631028001,愛之味甜辣醬390g,21,9,57.1429,2.4444,2.3511,96.1823
14631042001,TABASCO紅椒汁,21,1,95.2381,1.0000,0.0000,0.0000
14631043001,寧記蒜蓉辣椒醬245g,21,9,57.1429,2.5556,2.6034,101.8728
14631047001,寧記辣椒大王醬245g,21,11,47.6190,2.0909,1.1362,54.3391
14631064001,陶華碧老干媽香辣脆油辣椒210g:老干媽香辣脆,21,12,42.8571,2.1667,1.8505,85.4063
14631082001,寧記金鉤辣椒245g:寧記金鉤辣椒,21,3,85.7143,1.6667,1.1547,69.2820
14631100001,陶華碧老干媽豆鼓油制辣椒210g:豆鼓油制辣椒,21,4,80.9524,2.0000,2.0000,100.0000
14631925001,健康廚房泰式甜辣醬200ml:泰式甜辣醬,21,5,76.1905,2.2000,2.6833,121.9673
14631944001,真好家鮮切辣椒280g:真好家鮮切辣椒,21,2,90.4762,1.0000,0.0000,0.0000
14631948001,義美蒜蓉辣椒醬230g:義美紅辣椒醬,21,8,61.9048,1.5000,0.7559,50.3953
14631949001,義美朝天辣椒醬(蒜蓉)230g:義美朝天辣椒醬,21,3,85.7143,1.3333,0.5774,43.3013
14632005001,工研味醂500ml:工研味醂,21,14,33.3333,1.7857,1.1217,62.8160
14632009001,味全水餃醬汁230g,21,13,38.0952,1.5385,0.5189,33.7268
14632014001,雅媽吉茶碗蒸高湯包:產地日本愛媛縣,21,3,85.7143,4.3333,4.9329,113.8358
14632019001,龍口芝麻醬:龍口芝麻醬,21,1,95.2381,2.0000,0.0000,0.0000
14632022001,萬家香壽喜燒露450ml:萬家香壽喜燒露,21,10,52.3810,1.4000,0.9661,69.0066
14632030001,味全台灣搵醬-蒜蓉醬200g,21,9,57.1429,5.6667,6.6332,117.0573
14632044001,穀盛醇米霖 600g,21,7,66.6667,1.1429,0.3780,33.0719
14632058001,KEWPIE深煎胡麻醬:產地日本佐賀縣,21,12,42.8571,2.4167,1.8809,77.8314
14632059001,健康廚房和風柚子沾拌醬200ml:柚子沾拌淋醬,21,8,61.9048,2.6250,2.1998,83.8033
14632067001,健康廚房焙煎芝麻沾拌醬200ml,21,8,61.9048,1.5000,0.9258,61.7213
14632071001,健康廚房和風洋蔥沾拌醬200ml,21,2,90.4762,1.0000,0.0000,0.0000
14632103001,黑豆桑醇釀極品香豆瓣醬-300g,21,7,66.6667,1.8571,1.4639,78.8227
14632186001,萬家香無油水餃沾醬200ml:萬家香無油水餃,21,2,90.4762,4.0000,4.2426,106.0660
14632194001,普格麵醬-蘑菇 680g,21,2,90.4762,2.0000,1.4142,70.7107
14632215001,普格麵醬-蕃茄羅勒大蒜 680g:普格麵醬-蕃茄.,21,2,90.4762,2.0000,1.4142,70.7107
14632223001,萬家香味醂 450ml:萬家香味醂,21,14,33.3333,2.1429,1.3506,63.0290
14632295001,健康廚房經典凱薩醬200ml:經典凱薩醬,21,2,90.4762,3.5000,3.5355,101.0153
14632352001,金蘭甜麵醬200g:金蘭甜麵醬,21,9,57.1429,1.5556,0.7265,46.7025
14632449001,健康廚房無油沾拌淋醬-柚香檸檬:柚香檸檬,21,5,76.1905,1.2000,0.4472,37.2678
14632450001,健康廚房無油沾拌淋醬-香蒜洋蔥:香蒜洋蔥,21,3,85.7143,1.6667,1.1547,69.2820
14632482001,萬泰干貝醬-小辣450g,21,6,71.4286,1.1667,0.4082,34.9927
14633001001,愛之味素食沙茶醬120g:愛之味素沙茶醬,21,13,38.0952,5.3077,3.4973,65.8902
14633039001,牛頭牌沙茶醬(小) 127g,21,14,33.3333,4.5714,3.6101,78.9714
14633043001,牛頭牌蛤蜊湯塊 11g*6:牛頭牌蛤蜊湯塊,21,2,90.4762,2.0000,1.4142,70.7107
14633045001,牛頭牌雞湯塊 11g*6:牛頭牌雞湯塊,21,9,57.1429,2.5556,2.4552,96.0712
14633046001,愛之味漢方麻辣醬165g,21,6,71.4286,1.1667,0.4082,34.9927
14633108001,石二鍋沙茶醬240g,21,6,71.4286,1.0000,0.0000,0.0000
14633896001,牛頭牌麻辣沙茶醬 250g,21,10,52.3810,3.3000,4.1110,124.5746
14633897001,牛頭牌素食沙茶醬 250g,21,12,42.8571,2.7500,2.8644,104.1585
14633900001,牛頭牌沙茶醬600g:牛頭牌沙茶醬,21,11,47.6190,6.7273,4.5627,67.8238
14633934001,新康寶排骨風味湯塊100G:新康寶排骨湯塊,21,12,42.8571,3.5833,2.8749,80.2303
14633935001,新康寶雞湯塊100g:新康寶雞湯塊,21,18,14.2857,4.3889,3.0513,69.5234
14633936001,新康寶海鮮湯塊100g:新康寶海鮮湯塊,21,12,42.8571,1.2500,0.4523,36.1814
14633937001,新康寶香菇湯塊100g:新康寶香菇湯塊,21,11,47.6190,1.6364,1.5667,95.7427
14633938001,牛頭牌原味高湯411g-昆布海鮮風味:昆布海鮮風味,21,4,80.9524,6.2500,3.9476,63.1612
14634023001,健康廚房古早味烤肉醬,21,1,95.2381,3.0000,0.0000,0.0000
14634027001,金蘭烤肉醬 240g:金蘭烤肉醬,21,10,52.3810,2.9000,1.7920,61.7916
14634047001,萬家香醃烤肉醬225g:醃烤肉醬,21,5,76.1905,3.0000,3.9370,131.2335
14700007001,良農萬丹紅豆:良農萬丹紅豆,21,10,52.3810,2.3000,1.8288,79.5123
14700008001,屏東紅豆 600g,21,4,80.9524,1.5000,0.5774,38.4900
14700026001,茂喜綠豆400g,21,19,9.5238,4.6842,4.1103,87.7484
