item_code;product_name;first_observed_date;last_observed_date;history_days;nonzero_days;zero_demand_days;total_demand;lead_time_days;service_level;bootstrap_repetitions;resampling_method;random_seed;mean_lead_time_demand;reorder_point;safety_stock;minimum_inventory
14510009001;金農美國玫瑰米3kg;2021-08-01;2021-08-21;21;18;3;80,000000;2;0,950000;10000;with_replacement;3686;7,605800;18;10,394200;18
14510014001;義美純淨精米2.6Kg:適合米飯;2021-08-08;2021-08-19;12;7;5;29,000000;2;0,950000;10000;with_replacement;3687;4,864200;13;8,135800;13
14510015001;天生好米黃金比例(圓二)2kg;2021-08-03;2021-08-20;18;7;11;20,000000;2;0,950000;10000;with_replacement;3688;2,215800;8;5,784200;8
14510030001;台東關山鎮農會關山米 (圓二)6kg;2021-08-02;2021-08-20;19;13;6;37,000000;2;0,950000;10000;with_replacement;3689;3,883500;11;7,116500;11
14510034001;金農西螺王壽司米6kg;2021-08-01;2021-08-21;21;21;0;776,000000;2;0,950000;10000;with_replacement;3690;73,972300;104;30,027700;104
14510038001;日本一番米(圓一)2Kg;2021-08-02;2021-08-09;8;4;4;9,000000;2;0,950000;10000;with_replacement;3691;2,238400;6;3,761600;6
14510041001;金農履歷一等小農種米(圓一)2kg;2021-08-01;2021-08-21;21;20;1;454,000000;2;0,950000;10000;with_replacement;3692;43,297800;124;80,702200;124
14510049001;樂米穀場-有機越光米1kg;2021-08-01;2021-08-18;18;16;2;119,000000;2;0,950000;10000;with_replacement;3693;13,122900;53;39,877100;53
14510050001;三好履歷契作有身分證米(圓一)3Kg;2021-08-01;2021-08-21;21;21;0;796,000000;2;0,950000;10000;with_replacement;3694;76,036300;104;27,963700;104
14510063001;大倉台灣大賞米(圓二)1.5Kg;2021-08-02;2021-08-15;14;3;11;3,000000;2;0,950000;10000;with_replacement;3695;0,427800;1;0,572200;1
14510068001;三好台灣米長鮮米(長三)2.7kg;2021-08-01;2021-08-21;21;15;6;36,000000;2;0,950000;10000;with_replacement;3696;3,445400;8;4,554600;8
14510088001;天生好米花東生態台梗9號米1.5Kg;2021-08-01;2021-08-20;20;16;4;142,000000;2;0,950000;10000;with_replacement;3697;14,236600;30;15,763400;30
14510100001;家樂福花蓮富里壽司米(圓一);2021-08-01;2021-08-21;21;19;2;170,000000;2;0,950000;10000;with_replacement;3698;16,328400;36;19,671600;36
14510101001;天生好米花蓮富里特級米(圓二)9Kg;2021-08-01;2021-08-21;21;18;3;72,000000;2;0,950000;10000;with_replacement;3699;6,845900;13;6,154100;13
14510103001;池上壹等特賞米6kg;2021-08-01;2021-08-21;21;19;2;136,000000;2;0,950000;10000;with_replacement;3700;12,940000;23;10,060000;23
14510111001;三好履歷契作台灣越光米1.5kg;2021-08-01;2021-08-20;20;20;0;159,000000;2;0,950000;10000;with_replacement;3701;15,809700;37;21,190300;37
14510121001;天生好米有機生態一等米;2021-08-19;2021-08-19;1;1;0;3,000000;2;0,950000;10000;with_replacement;3702;6,000000;6;0,000000;6
14510127001;三好履歷台梗九號米(圓三)2.2kg;2021-08-01;2021-08-21;21;15;6;75,000000;2;0,950000;10000;with_replacement;3703;7,019900;20;12,980100;20
14510133001;金農履歷一等台灣越光米1.8Kg;2021-08-01;2021-08-20;20;20;0;118,000000;2;0,950000;10000;with_replacement;3704;11,773100;26;14,226900;26
14510138001;樂米穀場-稻鴨有機益全香米1.5kg;2021-08-02;2021-08-20;19;5;14;9,000000;2;0,950000;10000;with_replacement;3705;0,945300;3;2,054700;3
14510139001;台東關山好米(圓二)9kg;2021-08-01;2021-08-21;21;21;0;358,000000;2;0,950000;10000;with_replacement;3706;34,225200;48;13,774800;48
14510140001;天生好米月之米(圓二)2kg;2021-08-01;2021-08-21;21;21;0;142,000000;2;0,950000;10000;with_replacement;3707;13,551700;34;20,448300;34
14510147001;天生好米富里履歷契作米 3Kg;2021-08-03;2021-08-21;19;11;8;40,000000;2;0,950000;10000;with_replacement;3708;4,256100;11;6,743900;11
14510148001;三好履歷芋香米2.2kg(圓一);2021-08-01;2021-08-20;20;18;2;56,000000;2;0,950000;10000;with_replacement;3709;5,629000;12;6,371000;12
14510150001;天生好米嚴選月之米6kg;2021-08-01;2021-08-21;21;21;0;339,000000;2;0,950000;10000;with_replacement;3710;32,051000;53;20,949000;53
14510153001;天生好米嚴選黃金比例6kg;2021-08-01;2021-08-21;21;19;2;138,000000;2;0,950000;10000;with_replacement;3711;13,096000;25;11,904000;25
14510159001;台東關山鎮農會良質米2.5kg;2021-08-01;2021-08-21;21;19;2;59,000000;2;0,950000;10000;with_replacement;3712;5,597200;10;4,402800;10
14510167001;樂米穀場-花蓮富里契作有機白米;2021-08-01;2021-08-19;19;10;9;27,000000;2;0,950000;10000;with_replacement;3713;2,815200;8;5,184800;8
14510169001;就是好米契作一等米 3Kg;2021-08-14;2021-08-21;8;6;2;51,000000;2;0,950000;10000;with_replacement;3714;12,744700;22;9,255300;22
14510175001;三好ㄧ等壽司米(圓一)2.7kg;2021-08-02;2021-08-21;20;12;8;318,000000;2;0,950000;10000;with_replacement;3715;31,710800;72;40,289200;72
14510178001;金農履歷台梗九號1.8Kg;2021-08-03;2021-08-19;17;3;14;7,000000;2;0,950000;10000;with_replacement;3716;0,817700;3;2,182300;3
14510185001;三好純淨東部好米2Kg;2021-08-06;2021-08-20;15;11;4;39,000000;2;0,950000;10000;with_replacement;3717;5,261900;14;8,738100;14
14510194001;皇家穀堡冠軍米147 1.8Kg;2021-08-03;2021-08-03;1;1;0;2,000000;2;0,950000;10000;with_replacement;3718;4,000000;4;0,000000;4
14510204001;天生好米履歷鷺巡一等白米2.2kg;2021-08-03;2021-08-21;19;19;0;410,000000;2;0,950000;10000;with_replacement;3719;42,997500;73;30,002500;73
14510205001;花蓮越光米1.5kg;2021-08-01;2021-08-20;20;9;11;22,000000;2;0,950000;10000;with_replacement;3720;2,176800;6;3,823200;6
14510206001;富里農會有機白米1.5kg;2021-08-07;2021-08-16;10;4;6;7,000000;2;0,950000;10000;with_replacement;3721;1,390800;4;2,609200;4
14510210001;三好一等皇家香米2.2kg(長一);2021-08-01;2021-08-21;21;16;5;29,000000;2;0,950000;10000;with_replacement;3722;2,748000;6;3,252000;6
14510212001;中興履歷無洗米1.5Kg;2021-08-01;2021-08-21;21;21;0;296,000000;2;0,950000;10000;with_replacement;3723;28,010100;47;18,989900;47
14510217001;天生好米履歷鷺巡芋香米2kg;2021-08-01;2021-08-21;21;20;1;375,000000;2;0,950000;10000;with_replacement;3724;35,450400;70;34,549600;70
14510218001;三好花蓮優質米(圓二)2Kg;2021-08-01;2021-08-21;21;20;1;237,000000;2;0,950000;10000;with_replacement;3725;22,619600;82;59,380400;82
14510225001;中興米台灣魯肉飯(圓一)2.5Kg;2021-08-05;2021-08-13;9;2;7;8,000000;2;0,950000;10000;with_replacement;3726;1,800400;6;4,199600;6
14510233001;樂米穀場初雪美姬米 1.5Kg;2021-08-01;2021-08-21;21;18;3;163,000000;2;0,950000;10000;with_replacement;3727;15,504400;31;15,495600;31
14510255001;日本新潟特A級越光米800g;2021-08-03;2021-08-18;16;7;9;14,000000;2;0,950000;10000;with_replacement;3728;1,755200;5;3,244800;5
14510294001;天生好米花東生態台灣越光米1.5Kg;2021-08-01;2021-08-21;21;15;6;169,000000;2;0,950000;10000;with_replacement;3729;15,918900;44;28,081100;44
14510298001;三好花蓮新米6Kg;2021-08-01;2021-08-21;21;20;1;123,000000;2;0,950000;10000;with_replacement;3730;11,690900;22;10,309100;22
14510300001;樂米穀場-花蓮富里產月光の星1.5Kg;2021-08-01;2021-08-21;21;15;6;65,000000;2;0,950000;10000;with_replacement;3731;6,218700;16;9,781300;16
14510346001;花東產銷履歷生態米;2021-08-01;2021-08-20;20;16;4;274,000000;2;0,950000;10000;with_replacement;3732;27,483000;82;54,517000;82
14510399001;樂米穀場-台東關山銀飯製米1.5Kg;2021-08-01;2021-08-21;21;11;10;17,000000;2;0,950000;10000;with_replacement;3733;1,627100;4;2,372900;4
14510410001;樂米穀場花蓮富里有機初雪美姬米1.5kg;2021-08-18;2021-08-18;1;1;0;3,000000;2;0,950000;10000;with_replacement;3734;6,000000;6;0,000000;6
14511005001;義美美味糙米2.6Kg:適合米飯;2021-08-07;2021-08-21;15;10;5;42,000000;2;0,950000;10000;with_replacement;3735;5,612600;14;8,387400;14
14511006001;天生好米富里履歷契作糙米 3Kg;2021-08-01;2021-08-20;20;9;11;26,000000;2;0,950000;10000;with_replacement;3736;2,621700;8;5,378300;8
14511014001;天生好米履歷鷺巡一等糙米2.2kg;2021-08-07;2021-08-21;15;15;0;172,000000;2;0,950000;10000;with_replacement;3737;23,007800;38;14,992200;38
14511021001;富里農會有機糙米1.5kg;2021-08-01;2021-08-17;17;5;12;7,000000;2;0,950000;10000;with_replacement;3738;0,821600;3;2,178400;3
14511023001;三好一等長秈糙米(圓一) 2.2kg;2021-08-01;2021-08-21;21;18;3;59,000000;2;0,950000;10000;with_replacement;3739;5,589500;12;6,410500;12
14511034001;三好胚芽糙米(圓三)3Kg;2021-08-01;2021-08-19;19;3;16;3,000000;2;0,950000;10000;with_replacement;3740;0,318600;1;0,681400;1
14511051001;皇家榖堡莊園黑米1kg;2021-08-01;2021-08-21;21;21;0;363,000000;2;0,950000;10000;with_replacement;3741;34,417600;58;23,582400;58
14511052001;皇家榖堡莊園紫米1kg;2021-08-01;2021-08-21;21;21;0;224,000000;2;0,950000;10000;with_replacement;3742;21,367600;40;18,632400;40
14511057001;樂米穀場花蓮富里養生軟糙米(圓二)3Kg;2021-08-03;2021-08-21;19;8;11;11,000000;2;0,950000;10000;with_replacement;3743;1,142500;3;1,857500;3
14511076001;三好一等糙米3kg;2021-08-12;2021-08-21;10;7;3;26,000000;2;0,950000;10000;with_replacement;3744;5,194600;11;5,805400;11
14511080001;天生好米履歷一等玄糙米2.2Kg;2021-08-01;2021-08-21;21;12;9;37,000000;2;0,950000;10000;with_replacement;3745;3,457500;9;5,542500;9
14512015001;家福十榖米;2021-08-01;2021-08-21;21;8;13;11,000000;2;0,950000;10000;with_replacement;3746;1,050500;3;1,949500;3
14512025001;天生好米有機生態一等糙米;2021-08-01;2021-08-15;15;5;10;17,000000;2;0,950000;10000;with_replacement;3747;2,243200;7;4,756800;7
14512035001;三好十七穀米1.2Kg;2021-08-02;2021-08-15;14;7;7;15,000000;2;0,950000;10000;with_replacement;3748;2,161200;6;3,838800;6
14512048001;皇家穀堡履歷黑米1Kg;2021-08-10;2021-08-17;8;2;6;6,000000;2;0,950000;10000;with_replacement;3749;1,508200;4;2,491800;4
14512123001;中興養生十榖米1.2Kg;2021-08-04;2021-08-15;12;3;9;5,000000;2;0,950000;10000;with_replacement;3750;0,855200;3;2,144800;3
14512916001;馬玉山五榖米 3Kg:適合米飯;2021-08-02;2021-08-21;20;9;11;25,000000;2;0,950000;10000;with_replacement;3751;2,487700;7;4,512300;7
14520044001;韓味不二夏林蔘雞湯;2021-08-01;2021-08-20;20;5;15;8,000000;2;0,950000;10000;with_replacement;3752;0,785000;3;2,215000;3
14520065001;康寶濃湯自然原味火腿玉米49.7g;2021-08-01;2021-08-21;21;21;0;770,000000;2;0,950000;10000;with_replacement;3753;73,979400;112;38,020600;112
14520067001;康寶濃湯-自然原味香菇雞蓉36.5 G:康寶香菇雞蓉濃;2021-08-01;2021-08-21;21;19;2;152,000000;2;0,950000;10000;with_replacement;3754;14,446000;28;13,554000;28
14520068001;康寶濃湯-自然原味雞蓉玉米54.1G;2021-08-01;2021-08-21;21;21;0;428,000000;2;0,950000;10000;with_replacement;3755;40,909400;70;29,090600;70
14521148001;真好家香菇海帶嫩芽湯:香菇海帶嫩芽湯;2021-08-03;2021-08-20;18;3;15;5,000000;2;0,950000;10000;with_replacement;3756;0,556900;2;1,443100;2
14521156001;康寶濃湯-自然原味川式酸辣50.2g;2021-08-01;2021-08-20;20;18;2;186,000000;2;0,950000;10000;with_replacement;3757;18,576400;34;15,423600;34
14521157001;康寶濃湯-自然原味金黃玉米56.3G;2021-08-01;2021-08-21;21;21;0;1104,000000;2;0,950000;10000;with_replacement;3758;105,452000;180;74,548000;180
14521158001;康寶濃湯-自然原味港式酸辣46.6G;2021-08-01;2021-08-21;21;21;0;532,000000;2;0,950000;10000;with_replacement;3759;50,707200;74;23,292800;74
14521178001;VONO醇緻原味-玉米濃湯57.6g:VONO玉米濃湯;2021-08-01;2021-08-21;21;20;1;56,000000;2;0,950000;10000;with_replacement;3760;5,331200;11;5,668800;11
14521179001;VONO醇緻原味-馬鈴薯濃湯46.5g:VONO馬鈴薯濃湯;2021-08-01;2021-08-21;21;17;4;45,000000;2;0,950000;10000;with_replacement;3761;4,275600;8;3,724400;8
14521180001;VONO醇緻原味-南瓜濃湯52.2g:VONO南瓜濃湯;2021-08-01;2021-08-21;21;16;5;34,000000;2;0,950000;10000;with_replacement;3762;3,239900;8;4,760100;8
14521181001;VONO醇緻原味-起司濃湯54g:VONO起司濃湯;2021-08-01;2021-08-21;21;16;5;51,000000;2;0,950000;10000;with_replacement;3763;4,882700;9;4,117300;9
14522044001;真好家柴魚海帶嫩芽湯;2021-08-21;2021-08-21;1;1;0;1,000000;2;0,950000;10000;with_replacement;3764;2,000000;2;0,000000;2
14522048001;康寶濃湯-自然原味干貝雪菜43.1g:康寶濃湯干貝雪;2021-08-01;2021-08-15;15;8;7;60,000000;2;0,950000;10000;with_replacement;3765;8,081200;24;15,918800;24
14522049001;康寶濃湯-自然原味香蟹南瓜42.2G:康寶香蟹南瓜濃;2021-08-01;2021-08-21;21;19;2;134,000000;2;0,950000;10000;with_replacement;3766;12,821400;46;33,178600;46
14522050001;康寶濃湯-自然原味海鮮總匯38.3G:康寶海鮮總匯濃;2021-08-01;2021-08-20;20;19;1;112,000000;2;0,950000;10000;with_replacement;3767;11,264800;20;8,735200;20
14522051001;康寶濃湯-自然原味銀魚海帶芽37G:康寶銀魚海帶芽;2021-08-01;2021-08-21;21;20;1;124,000000;2;0,950000;10000;with_replacement;3768;11,852000;22;10,148000;22
14522065001;康寶濃湯味噌海帶芽豆腐湯34.7g;2021-08-01;2021-08-21;21;19;2;56,000000;2;0,950000;10000;with_replacement;3769;5,325400;8;2,674600;8
14523106001;樂雅樂馬鈴薯牛肉咖哩;2021-08-02;2021-08-20;19;11;8;29,000000;2;0,950000;10000;with_replacement;3770;2,996200;7;4,003800;7
14524015001;得意的一天蝦仁干貝海鮮享吃粥:得意的一天蝦仁;2021-08-01;2021-08-10;10;4;6;5,000000;2;0,950000;10000;with_replacement;3771;1,002800;3;1,997200;3
14600005001;台鹽高級碘鹽 1Kg:碘鹽;2021-08-01;2021-08-21;21;21;0;751,000000;2;0,950000;10000;with_replacement;3772;71,437500;170;98,562500;170
14600007001;減鈉含碘鹽 600g;2021-08-09;2021-08-21;13;11;2;49,000000;2;0,950000;10000;with_replacement;3773;7,475400;17;9,524600;17
14600010001;小磨坊自調式研磨器玫瑰鹽78g:小磨坊玫瑰鹽;2021-08-01;2021-08-21;21;3;18;18,000000;2;0,950000;10000;with_replacement;3774;1,718000;12;10,282000;12
14600011001;台鹽美味含碘鹽300g;2021-08-02;2021-08-20;19;18;1;56,000000;2;0,950000;10000;with_replacement;3775;5,890900;12;6,109100;12
14600013001;台鹽減鈉含碘鹽300g;2021-08-01;2021-08-20;20;16;4;109,000000;2;0,950000;10000;with_replacement;3776;10,764700;23;12,235300;23
14600017001;日本盒裝家庭料理鹽:產地日本神奈川;2021-08-01;2021-08-21;21;14;7;42,000000;2;0,950000;10000;with_replacement;3777;3,996800;11;7,003200;11
14600020001;無碘鹽:健康無碘鹽;2021-08-01;2021-08-19;19;11;8;23,000000;2;0,950000;10000;with_replacement;3778;2,433500;6;3,566500;6
14600022001;紐西蘭細精鹽400g:紐西蘭細精鹽;2021-08-01;2021-08-19;19;7;12;14,000000;2;0,950000;10000;with_replacement;3779;1,487300;5;3,512700;5
14600023001;台鹽特級碘鹽 1Kg:台鹽特級碘鹽;2021-08-02;2021-08-21;20;17;3;651,000000;2;0,950000;10000;with_replacement;3780;65,212900;151;85,787100;151
14600032001;台鹽原味料理海鹽 500g;2021-08-01;2021-08-19;19;10;9;20,000000;2;0,950000;10000;with_replacement;3781;2,121600;5;2,878400;5
14600898001;統一生機海鹽-立袋450g:統一生機海鹽;2021-08-01;2021-08-20;20;19;1;52,000000;2;0,950000;10000;with_replacement;3782;5,228100;9;3,771900;9
14600899001;統一生機海鹽-小罐300g;2021-08-01;2021-08-20;20;13;7;27,000000;2;0,950000;10000;with_replacement;3783;2,698000;6;3,302000;6
14600907001;喜馬拉雅山玫瑰細鹽500克:玫瑰細鹽(袋裝;2021-08-05;2021-08-21;17;6;11;13,000000;2;0,950000;10000;with_replacement;3784;1,515500;5;3,484500;5
14600912001;台鹽氟碘鹽300g:台健康氟碘鹽;2021-08-04;2021-08-15;12;9;3;29,000000;2;0,950000;10000;with_replacement;3785;4,853400;13;8,146600;13
14600999001;統一生機日曬海鹽2公斤:日曬海鹽;2021-08-13;2021-08-21;9;6;3;8,000000;2;0,950000;10000;with_replacement;3786;1,782800;4;2,217200;4
14601001001;味王味精 500g;2021-08-02;2021-08-21;20;17;3;136,000000;2;0,950000;10000;with_replacement;3787;13,627300;52;38,372700;52
14601003001;味全高鮮味精200g(罐裝);2021-08-03;2021-08-18;16;13;3;92,000000;2;0,950000;10000;with_replacement;3788;11,493400;28;16,506600;28
14601004001;味全高鮮味精 500g;2021-08-01;2021-08-20;20;20;0;193,000000;2;0,950000;10000;with_replacement;3789;19,284300;36;16,715700;36
14601009001;康寶鮮雞晶 220g:康寶鮮雞晶;2021-08-07;2021-08-15;9;3;6;5,000000;2;0,950000;10000;with_replacement;3790;1,103900;3;1,896100;3
14601015001;烹大師鰹魚調味料192g:烹大師鰹魚調味;2021-08-01;2021-08-20;20;12;8;17,000000;2;0,950000;10000;with_replacement;3791;1,681700;4;2,318300;4
14601016001;工研鰹魚風味調味料 1Kg:鰹魚風味調味料;2021-08-03;2021-08-09;7;3;4;3,000000;2;0,950000;10000;with_replacement;3792;0,856900;2;1,143100;2
14601027001;味丹御品高鮮味精 500g:御品高鮮味精;2021-08-02;2021-08-19;18;10;8;18,000000;2;0,950000;10000;with_replacement;3793;2,019200;4;1,980800;4
14601028001;康寶鮮雞晶 500g;2021-08-12;2021-08-20;9;6;3;9,000000;2;0,950000;10000;with_replacement;3794;2,027700;4;1,972300;4
14601047001;烹大師干貝風味調味料500g:烹大師干貝風味;2021-08-03;2021-08-20;18;16;2;49,000000;2;0,950000;10000;with_replacement;3795;5,461200;10;4,538800;10
14601051001;康寶鮮雞晶120g:康寶鮮雞晶120g;2021-08-01;2021-08-19;19;12;7;19,000000;2;0,950000;10000;with_replacement;3796;1,993800;4;2,006200;4
14601063001;味全高鮮蔬果本味調味料 320g:味全高鮮蔬果本;2021-08-02;2021-08-17;16;9;7;13,000000;2;0,950000;10000;with_replacement;3797;1,631500;4;2,368500;4
14601065001;烹大師鰹魚風味調味料(罐)65g:鰹魚風味(神奈川;2021-08-01;2021-08-20;20;14;6;21,000000;2;0,950000;10000;with_replacement;3798;2,091000;5;2,909000;5
14601067001;烹大師鰹魚風味調味料 50g:鰹魚風味(神奈川;2021-08-02;2021-08-15;14;8;6;12,000000;2;0,950000;10000;with_replacement;3799;1,715200;4;2,284800;4
14601073001;味全高鮮香菇鮮味調味料 320g:味全高鮮香菇風;2021-08-02;2021-08-21;20;8;12;19,000000;2;0,950000;10000;with_replacement;3800;1,914300;7;5,085700;7
14601999001;烹大師鰹魚調味料450g:烹大師鰹魚調味;2021-08-01;2021-08-21;21;19;2;60,000000;2;0,950000;10000;with_replacement;3801;5,741000;13;7,259000;13
14602013001;味好美自磨式七彩胡椒粒24g:自磨式七彩胡椒;2021-08-06;2021-08-06;1;1;0;18,000000;2;0,950000;10000;with_replacement;3802;36,000000;36;0,000000;36
14602022001;味好美嚴選粗粒黑胡椒:味好美粗黑胡椒;2021-08-04;2021-08-21;18;10;8;17,000000;2;0,950000;10000;with_replacement;3803;1,883000;5;3,117000;5
14602033001;小磨坊鹹酥雞椒鹽粉300g:鹹酥雞椒鹽粉;2021-08-13;2021-08-13;1;1;0;1,000000;2;0,950000;10000;with_replacement;3804;2,000000;2;0,000000;2
14602034001;小磨坊粗黑胡椒200g:粗黑胡椒;2021-08-03;2021-08-21;19;8;11;13,000000;2;0,950000;10000;with_replacement;3805;1,353900;4;2,646100;4
14602035001;小磨坊黑胡椒粉200g:黑胡椒粉;2021-08-05;2021-08-17;13;7;6;18,000000;2;0,950000;10000;with_replacement;3806;2,749500;11;8,250500;11
14602036001;小磨坊白胡椒粉200g:白胡椒粉;2021-08-01;2021-08-20;20;7;13;12,000000;2;0,950000;10000;with_replacement;3807;1,175000;4;2,825000;4
14602037001;小磨坊胡椒鹽300g:胡椒鹽;2021-08-05;2021-08-19;15;6;9;6,000000;2;0,950000;10000;with_replacement;3808;0,803500;2;1,196500;2
14602049001;小磨坊檸香椒鹽42g:小磨坊檸香椒鹽;2021-08-09;2021-08-19;11;6;5;10,000000;2;0,950000;10000;with_replacement;3809;1,808800;4;2,191200;4
14602050001;秘密味蕾-黑胡椒粗粒50g:秘密味蕾-黑胡;2021-08-01;2021-08-19;19;7;12;21,000000;2;0,950000;10000;with_replacement;3810;2,217000;10;7,783000;10
14602052001;小磨坊湯用胡椒粉26g:湯用胡椒粉;2021-08-01;2021-08-06;6;2;4;2,000000;2;0,950000;10000;with_replacement;3811;0,674500;2;1,325500;2
14602058001;味好美嚴選黑胡椒粉:味好美黑胡椒粉;2021-08-01;2021-08-17;17;8;9;9,000000;2;0,950000;10000;with_replacement;3812;1,064300;3;1,935700;3
14602060001;味好美嚴選黑胡椒鹽:味好美黑胡椒鹽;2021-08-02;2021-08-20;19;8;11;12,000000;2;0,950000;10000;with_replacement;3813;1,265200;4;2,734800;4
14602061001;味好美嚴選白胡椒粉:味好美白胡椒粉;2021-08-01;2021-08-05;5;4;1;5,000000;2;0,950000;10000;with_replacement;3814;2,007600;3;0,992400;3
14602063001;味好美嚴選白胡椒鹽:味好美白胡椒鹽;2021-08-01;2021-08-20;20;7;13;20,000000;2;0,950000;10000;with_replacement;3815;2,003600;8;5,996400;8
14602074001;秘密味蕾-白胡椒粉50g:秘密味蕾-白胡;2021-08-06;2021-08-09;4;3;1;4,000000;2;0,950000;10000;with_replacement;3816;2,014200;4;1,985800;4
14602085001;真好家白胡椒粉(罐)290g;2021-08-18;2021-08-18;1;1;0;1,000000;2;0,950000;10000;with_replacement;3817;2,000000;2;0,000000;2
14602087001;真好家黑胡椒粗粒(罐)275g;2021-08-15;2021-08-21;7;2;5;3,000000;2;0,950000;10000;with_replacement;3818;0,856900;3;2,143100;3
14602089001;真好家黑胡椒鹽(罐)400g;2021-08-16;2021-08-18;3;2;1;2,000000;2;0,950000;10000;with_replacement;3819;1,319100;2;0,680900;2
14602091001;真好家椒鹽粉(罐)400g;2021-08-14;2021-08-18;5;3;2;5,000000;2;0,950000;10000;with_replacement;3820;1,992000;4;2,008000;4
14602092001;真好家白胡椒鹽(罐)485g;2021-08-16;2021-08-18;3;2;1;5,000000;2;0,950000;10000;with_replacement;3821;3,327600;8;4,672400;8
14602112001;真好家白胡椒減鈉鹽60g;2021-08-15;2021-08-20;6;2;4;3,000000;2;0,950000;10000;with_replacement;3822;1,003700;3;1,996300;3
14602113001;真好家黑胡椒減鈉鹽60g;2021-08-15;2021-08-20;6;3;3;3,000000;2;0,950000;10000;with_replacement;3823;0,993800;2;1,006200;2
14602115001;小磨坊自調式研磨器鮮磨白胡椒45g:小磨坊鮮磨白胡;2021-08-20;2021-08-21;2;2;0;10,000000;2;0,950000;10000;with_replacement;3824;10,014600;12;1,985400;12
14602116001;小磨坊自調式研磨器鮮磨黑胡椒42g:小磨坊鮮磨黑胡;2021-08-01;2021-08-04;4;2;2;6,000000;2;0,950000;10000;with_replacement;3825;3,020600;8;4,979400;8
14602120001;真好家五香蒸肉粉:五香蒸肉粉;2021-08-02;2021-08-15;14;2;12;2,000000;2;0,950000;10000;with_replacement;3826;0,290800;1;0,709200;1
14603001001;益壽多蘋果蜂蜜速食咖哩125g:益壽多蘋果蜂蜜;2021-08-16;2021-08-16;1;1;0;1,000000;2;0,950000;10000;with_replacement;3827;2,000000;2;0,000000;2
14603003001;佛蒙特咖哩塊-甜味 230g;2021-08-01;2021-08-21;21;21;0;146,000000;2;0,950000;10000;with_replacement;3828;13,883500;23;9,116500;23
14603004001;佛蒙特咖哩塊-中辣 230g;2021-08-01;2021-08-21;21;15;6;60,000000;2;0,950000;10000;with_replacement;3829;5,791500;14;8,208500;14
14603005001;佛蒙特咖哩塊-辣味 230g:辣味(福岡);2021-08-01;2021-08-21;21;16;5;57,000000;2;0,950000;10000;with_replacement;3830;5,419300;17;11,580700;17
14603010001;北海道白醬塊-奶油玉米180g:北海道白醬(靜岡;2021-08-01;2021-08-18;18;14;4;50,000000;2;0,950000;10000;with_replacement;3831;5,510200;14;8,489800;14
14603012001;北海道白醬塊-奶油 180g:北海道白醬(靜岡;2021-08-01;2021-08-21;21;14;7;54,000000;2;0,950000;10000;with_replacement;3832;5,168200;13;7,831800;13
14603013001;工研-益壽多中辣咖哩125g:中辣咖哩;2021-08-20;2021-08-20;1;1;0;2,000000;2;0,950000;10000;with_replacement;3833;4,000000;4;0,000000;4
14603014001;工研-益壽多辣味咖哩125g:工研-益壽多辣;2021-08-08;2021-08-10;3;2;1;4,000000;2;0,950000;10000;with_replacement;3834;2,677100;6;3,322900;6
14603019001;好侍爪哇咖哩-辣味185g:爪哇咖哩(福岡);2021-08-01;2021-08-21;21;10;11;44,000000;2;0,950000;10000;with_replacement;3835;4,137900;15;10,862100;15
14603026001;工研-益壽多甘味咖哩125g:甘味咖哩;2021-08-01;2021-08-21;21;7;14;10,000000;2;0,950000;10000;with_replacement;3836;0,954000;3;2,046000;3
14603030001;好侍爪哇咖哩塊 (中辣) 185g:爪哇中辣(福岡);2021-08-14;2021-08-21;8;5;3;14,000000;2;0,950000;10000;with_replacement;3837;3,498800;8;4,501200;8
14603038001;榖盛素食咖哩 220g;2021-08-01;2021-08-20;20;7;13;14,000000;2;0,950000;10000;with_replacement;3838;1,405900;5;3,594100;5
14603116001;兒童咖哩-牛肉風味;2021-08-14;2021-08-14;1;1;0;1,000000;2;0,950000;10000;with_replacement;3839;2,000000;2;0,000000;2
14604001001;味好美肉桂粉26g:肉桂粉;2021-08-08;2021-08-14;7;2;5;2,000000;2;0,950000;10000;with_replacement;3840;0,569800;2;1,430200;2
14604042001;小磨坊法式香草風味調味料32g:小磨坊法式香草;2021-08-02;2021-08-21;20;4;16;8,000000;2;0,950000;10000;with_replacement;3841;0,814900;3;2,185100;3
14610001001;統一沙拉油760ml;2021-08-04;2021-08-21;18;14;4;164,000000;2;0,950000;10000;with_replacement;3842;18,302200;64;45,697800;64
14610002001;台糖大豆沙拉油2L;2021-08-01;2021-08-21;21;21;0;459,000000;2;0,950000;10000;with_replacement;3843;43,747900;77;33,252100;77
14610008001;福壽不飽和大豆沙拉油2L;2021-08-08;2021-08-20;13;10;3;49,000000;2;0,950000;10000;with_replacement;3844;7,686600;21;13,313400;21
14610009001;福壽大豆沙拉油600cc;2021-08-02;2021-08-21;20;12;8;91,000000;2;0,950000;10000;with_replacement;3845;9,128300;27;17,871700;27
14610010001;泰山沙拉油600ml;2021-08-01;2021-08-21;21;15;6;105,000000;2;0,950000;10000;with_replacement;3846;10,028800;27;16,971200;27
14610011001;台糖大豆沙拉油 3L;2021-08-01;2021-08-21;21;19;2;245,000000;2;0,950000;10000;with_replacement;3847;23,374400;43;19,625600;43
