item_code;product_name;history_days;lead_time_days;service_level;bootstrap_repetitions;resampling_method;evaluation_status;train_days;test_days;number_of_test_cases;evaluation_reorder_point;evaluation_mean_lead_time_demand;evaluation_safety_stock;achieved_csl;shortage_units;fill_rate;total_actual_lead_time_demand
14001031001;義美美味蘇打餅乾-原味;21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;39,000000;17,512500;21,487500;0,750000;5,000000;0,951456;103,000000
14001033001;家樂福紫菜蘇打;20;2;0,950000;10000;with_replacement;ok;16,000000;4,000000;3,000000;32,000000;8,768900;23,231100;1,000000;0,000000;1,000000;68,000000
14001034001;義美美味蘇打餅乾-紫菜;20;2;0,950000;10000;with_replacement;ok;16,000000;4,000000;3,000000;39,000000;21,321200;17,678800;1,000000;0,000000;1,000000;49,000000
14001035001;義美天然取向蘇打餅乾(紫菜):義美天然取向蘇;21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;26,000000;8,317500;17,682500;1,000000;0,000000;1,000000;37,000000
14001036001;義美美味蘇打餅乾-鮮蔥;20;2;0,950000;10000;with_replacement;ok;16,000000;4,000000;3,000000;34,000000;16,331200;17,668800;0,666667;20,000000;0,816514;109,000000
14001044001;中祥麥穗蘇打:中祥麥穗蘇打;19;2;0,950000;10000;with_replacement;ok;15,000000;4,000000;3,000000;3,000000;0,398400;2,601600;0,666667;8,000000;0,384615;13,000000
14001046001;義美天然取向蘇打餅乾(鮮蔥);21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;69,000000;36,516600;32,483400;0,500000;24,000000;0,876923;195,000000
14001050001;正哲礦鹽蘇打餅-三寶海苔風味;19;2;0,950000;10000;with_replacement;ok;15,000000;4,000000;3,000000;11,000000;3,058700;7,941300;0,666667;3,000000;0,875000;24,000000
14001052001;茱莉絲蘇打餅-奶油;21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;78,000000;43,597700;34,402300;1,000000;0,000000;1,000000;139,000000
14001053001;中祥自然之顏蔬菜餅乾量販包:香蔥蘇打餅乾;21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;66,000000;29,210800;36,789200;0,250000;81,000000;0,745283;318,000000
14001058001;正哲礦鹽蘇打餅-養生多穀;20;2;0,950000;10000;with_replacement;ok;16,000000;4,000000;3,000000;15,000000;4,497000;10,503000;0,666667;2,000000;0,916667;24,000000
14001060001;家福迷你原味蘇打餅乾:家福迷你原味蘇;21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;80,000000;25,940000;54,060000;1,000000;0,000000;1,000000;51,000000
14001066001;掬水軒奇福餅乾:掬水軒奇福餅乾;21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;24,000000;12,995900;11,004100;1,000000;0,000000;1,000000;47,000000
14001070001;自然主意 奇亞籽黑芝麻蘇打餅;3;2;0,950000;10000;with_replacement;ok;1,000000;2,000000;1,000000;6,000000;6,000000;0,000000;1,000000;0,000000;1,000000;2,000000
14001074001;健康物語海苔亞麻仁蘇打餅280g;21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;114,000000;45,275400;68,724600;1,000000;0,000000;1,000000;126,000000
14001075001;明治蘇打餅乾:明治蘇打餅乾;21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;41,000000;13,616600;27,383400;1,000000;0,000000;1,000000;66,000000
14001080001;自然主意 香草椒鹽蘇打餅;19;2;0,950000;10000;with_replacement;ok;15,000000;4,000000;3,000000;5,000000;1,578600;3,421400;1,000000;0,000000;1,000000;1,000000
14001084001;自然主意蕎麥紫菜奇亞籽蘇打餅;19;2;0,950000;10000;with_replacement;ok;15,000000;4,000000;3,000000;11,000000;4,143500;6,856500;1,000000;0,000000;1,000000;9,000000
14001085001;自然主意亞麻仁籽胡椒蘇打餅;20;2;0,950000;10000;with_replacement;ok;16,000000;4,000000;3,000000;9,000000;3,860100;5,139900;1,000000;0,000000;1,000000;6,000000
14001086001;自然主意奇亞籽藍藻蔥餅;21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;10,000000;4,000200;5,999800;0,750000;2,000000;0,875000;16,000000
14001089001;自然主意奇亞籽馬告胡椒蘇打餅:自然主意蘇打餅;18;2;0,950000;10000;with_replacement;ok;14,000000;4,000000;3,000000;6,000000;2,590600;3,409400;1,000000;0,000000;1,000000;9,000000
14001090001;天然屋胡椒亞麻仁蘇打餅:胡椒亞麻仁蘇打;21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;101,000000;60,164000;40,836000;1,000000;0,000000;1,000000;244,000000
14001092001;天然屋燕麥芝麻蘇打餅:燕麥芝麻蘇打;19;2;0,950000;10000;with_replacement;ok;15,000000;4,000000;3,000000;22,000000;12,903000;9,097000;1,000000;0,000000;1,000000;62,000000
14001093001;中祥鮮奶油起士酥餅;21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;86,000000;32,058000;53,942000;0,750000;17,000000;0,917476;206,000000
14001096001;家樂福亞麻蕎麥糙米餅160g;19;2;0,950000;10000;with_replacement;ok;15,000000;4,000000;3,000000;5,000000;2,175700;2,824300;1,000000;0,000000;1,000000;10,000000
14001097001;家樂福亞麻螺旋藻餅160g;20;2;0,950000;10000;with_replacement;ok;16,000000;4,000000;3,000000;9,000000;3,336100;5,663900;1,000000;0,000000;1,000000;10,000000
14001104001;原味巡禮香蔥夾心蘇打餅乾:香蔥蘇打餅乾;20;2;0,950000;10000;with_replacement;ok;16,000000;4,000000;3,000000;17,000000;7,193300;9,806700;1,000000;0,000000;1,000000;35,000000
14001128001;家樂福奇亞籽黑胡椒蘇打餅乾:家福奇亞籽蘇打;20;2;0,950000;10000;with_replacement;ok;16,000000;4,000000;3,000000;7,000000;2,136200;4,863800;0,333333;5,000000;0,791667;24,000000
14001136001;中立薄鹽乳香餅乾:中立薄鹽乳香餅;12;2;0,950000;10000;with_replacement;ok;9,000000;3,000000;2,000000;9,000000;5,535800;3,464200;1,000000;0,000000;1,000000;1,000000
14001138001;Gery厚醬起司蘇打餅:起司蘇打餅;20;2;0,950000;10000;with_replacement;ok;16,000000;4,000000;3,000000;20,000000;11,214700;8,785300;1,000000;0,000000;1,000000;39,000000
14001143001;自然之顏安地斯山藜麥蘇打餅:自然之顏蘇打餅;2;2;0,950000;10000;with_replacement;not_enough_history_for_holdout;;;;;;;;;;
14001149001;亞麻仁海鹽蘇打餅-椒鹽;18;2;0,950000;10000;with_replacement;ok;14,000000;4,000000;3,000000;3,000000;1,430200;1,569800;1,000000;0,000000;1,000000;7,000000
14001150001;亞麻仁海鹽蘇打餅-青蔥:青蔥;7;2;0,950000;10000;with_replacement;ok;5,000000;2,000000;1,000000;6,000000;2,808700;3,191300;1,000000;0,000000;1,000000;4,000000
14001635001;義美多穀物蘇打餅乾-芝麻燕麥;21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;23,000000;10,827200;12,172800;1,000000;0,000000;1,000000;42,000000
14002002001;老楊鹹蛋黃餅;21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;76,000000;50,182800;25,817200;1,000000;0,000000;1,000000;105,000000
14002003001;雪之戀鹹蛋黃餅:鹹蛋黃餅;19;2;0,950000;10000;with_replacement;ok;15,000000;4,000000;3,000000;18,000000;6,260900;11,739100;1,000000;0,000000;1,000000;15,000000
14002008001;家福原味方塊酥;10;2;0,950000;10000;with_replacement;ok;8,000000;2,000000;1,000000;12,000000;3,950800;8,049200;1,000000;0,000000;1,000000;12,000000
14002013001;家福黑糖方塊酥;21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;19,000000;9,237200;9,762800;1,000000;0,000000;1,000000;6,000000
14002021001;口福不淺大燕麥千層棒;19;2;0,950000;10000;with_replacement;ok;15,000000;4,000000;3,000000;8,000000;4,417400;3,582600;1,000000;0,000000;1,000000;7,000000
14002022001;口福不淺咖啡千層棒;11;2;0,950000;10000;with_replacement;ok;8,000000;3,000000;2,000000;26,000000;7,845800;18,154200;1,000000;0,000000;1,000000;8,000000
14002024001;口福不淺燕麥杏仁方塊酥;14;2;0,950000;10000;with_replacement;ok;11,000000;3,000000;2,000000;2,000000;0,542300;1,457700;1,000000;0,000000;1,000000;2,000000
14002026001;原味巡禮全麥方塊酥;17;2;0,950000;10000;with_replacement;ok;13,000000;4,000000;3,000000;2,000000;0,613600;1,386400;0,000000;22,000000;0,214286;28,000000
14002027001;原味巡禮芝麻方塊酥:原味巡禮芝麻方;20;2;0,950000;10000;with_replacement;ok;16,000000;4,000000;3,000000;7,000000;3,406100;3,593900;1,000000;0,000000;1,000000;10,000000
14002032001;老楊黑芝麻餅;1;2;0,950000;10000;with_replacement;not_enough_history_for_holdout;;;;;;;;;;
14002040001;老楊黑胡椒鹹蛋黃方塊酥;21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;6,000000;2,111300;3,888700;0,750000;2,000000;0,913043;23,000000
14002046001;老楊芝麻方塊酥;20;2;0,950000;10000;with_replacement;ok;16,000000;4,000000;3,000000;5,000000;2,012800;2,987200;1,000000;0,000000;1,000000;5,000000
14002052001;老楊黑糖方塊酥;2;2;0,950000;10000;with_replacement;not_enough_history_for_holdout;;;;;;;;;;
14003005001;Binggrae螃蟹餅乾(芥末口味):芥末螃蟹餅乾;12;2;0,950000;10000;with_replacement;ok;9,000000;3,000000;2,000000;3,000000;0,888800;2,111200;1,000000;0,000000;1,000000;1,000000
14003009001;義美美味營養餅乾;21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;56,000000;31,375100;24,624900;1,000000;0,000000;1,000000;74,000000
14003011001;原味巡禮野菜餅:原味巡禮野菜餅;21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;14,000000;6,007300;7,992700;0,750000;3,000000;0,903226;31,000000
14003013001;麗滋餅乾300g:麗滋餅乾;20;2;0,950000;10000;with_replacement;ok;16,000000;4,000000;3,000000;18,000000;11,209600;6,790400;1,000000;0,000000;1,000000;30,000000
14003019001;海太加鈣營養餅-起士口味:起士口味;20;2;0,950000;10000;with_replacement;ok;16,000000;4,000000;3,000000;68,000000;36,110800;31,889200;0,666667;2,000000;0,984615;130,000000
14003029001;海太加鈣營養餅乾;21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;113,000000;62,586900;50,413100;1,000000;0,000000;1,000000;304,000000
14003037001;可口美酥:可口美酥;21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;52,000000;30,159500;21,840500;1,000000;0,000000;1,000000;93,000000
14003041001;CROWN原味營養餅乾;21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;109,000000;54,778900;54,221100;1,000000;0,000000;1,000000;209,000000
14010002001;可樂果辣味量販包:可樂果辣味;21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;69,000000;26,831500;42,168500;0,250000;21,000000;0,923913;276,000000
14010006001;張君雅小妹妹拉麵條餅和風雞汁;18;2;0,950000;10000;with_replacement;ok;14,000000;4,000000;3,000000;60,000000;21,435000;38,565000;0,000000;150,000000;0,545455;330,000000
14010011001;真魷味歡樂包--紅燒口味;21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;149,000000;91,117500;57,882500;1,000000;0,000000;1,000000;322,000000
14010012001;可樂果山葵(哇沙米)口味:哇齋芥末;20;2;0,950000;10000;with_replacement;ok;16,000000;4,000000;3,000000;22,000000;10,807800;11,192200;1,000000;0,000000;1,000000;27,000000
14010019001;味王小王子麵;20;2;0,950000;10000;with_replacement;ok;16,000000;4,000000;3,000000;24,000000;16,119000;7,881000;1,000000;0,000000;1,000000;30,000000
14010023001;可樂果鹽味超值分享包:可樂果鹽味;19;2;0,950000;10000;with_replacement;ok;15,000000;4,000000;3,000000;5,000000;1,589400;3,410600;1,000000;0,000000;1,000000;1,000000
14010025001;味王小王子麵--海苔:海苔;19;2;0,950000;10000;with_replacement;ok;15,000000;4,000000;3,000000;32,000000;10,583800;21,416200;0,666667;12,000000;0,844156;77,000000
14010027001;維力什麼玩意兒袋裝雞汁口味;21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;156,000000;82,065900;73,934100;0,250000;303,000000;0,621723;801,000000
14010029001;可樂果九層塔:可樂果九層塔;20;2;0,950000;10000;with_replacement;ok;16,000000;4,000000;3,000000;22,000000;8,136700;13,863300;1,000000;0,000000;1,000000;18,000000
14010030001;華元古早味真魷味:華元古早味真魷;21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;24,000000;12,186900;11,813100;0,500000;66,000000;0,547945;146,000000
14010031001;鹹酥餅歡樂包:鹹酥餅歡樂包;21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;89,000000;50,633100;38,366900;1,000000;0,000000;1,000000;201,000000
14010034001;神氣包--野菜園:神氣包--野菜園;21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;103,000000;64,627700;38,372300;1,000000;0,000000;1,000000;212,000000
14010036001;味王小王子麵-岩燒海苔:小王子岩燒海苔;21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;51,000000;31,913900;19,086100;0,750000;10,000000;0,919355;124,000000
14010038001;張君雅小妹妹休閒丸子日式串燒;20;2;0,950000;10000;with_replacement;ok;16,000000;4,000000;3,000000;60,000000;28,216500;31,783500;1,000000;0,000000;1,000000;120,000000
14010040001;科學麵20合1 Min 家庭號;21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;440,000000;227,665200;212,334800;0,750000;70,000000;0,943366;1236,000000
14010041001;可樂果古早味超值分享包;20;2;0,950000;10000;with_replacement;ok;16,000000;4,000000;3,000000;19,000000;10,172400;8,827600;1,000000;0,000000;1,000000;27,000000
14010047001;酷辣可樂果;20;2;0,950000;10000;with_replacement;ok;16,000000;4,000000;3,000000;7,000000;2,626600;4,373400;1,000000;0,000000;1,000000;10,000000
14010048001;古早可樂果;20;2;0,950000;10000;with_replacement;ok;16,000000;4,000000;3,000000;8,000000;3,214300;4,785700;1,000000;0,000000;1,000000;5,000000
14010049001;寶卡卡原味:寶卡卡原味;21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;20,000000;11,423400;8,576600;0,500000;4,000000;0,943662;71,000000
14010050001;張君雅小妹妹五香海苔休閒丸子;21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;135,000000;56,362500;78,637500;0,750000;30,000000;0,928571;420,000000
14010060001;孔雀香酥脆狠大包-香魚;21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;48,000000;26,642800;21,357200;0,750000;57,000000;0,703125;192,000000
14010062001;可樂果原味;21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;41,000000;16,656500;24,343500;1,000000;0,000000;1,000000;27,000000
14010064001;可樂果酷辣超值分享包:可樂果酷辣超值;21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;23,000000;11,928200;11,071800;1,000000;0,000000;1,000000;22,000000
14010071001;寶卡卡量販包:寶卡卡綜合量販;21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;108,000000;55,304100;52,695900;0,750000;3,000000;0,987654;243,000000
14010072001;可樂果原味超值分享包:可樂果原味超值;21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;36,000000;15,460900;20,539100;1,000000;0,000000;1,000000;45,000000
14010078001;可樂果酷辣;21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;38,000000;17,535200;20,464800;1,000000;0,000000;1,000000;20,000000
14010079001;可樂果老朋友;21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;27,000000;15,402900;11,597100;0,750000;1,000000;0,983051;59,000000
14010084001;可樂果素食量販包:可樂果素食量販;21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;58,000000;35,583400;22,416600;1,000000;0,000000;1,000000;73,000000
14010088001;張君雅小妹妹五連包BBQ點心麵;12;2;0,950000;10000;with_replacement;ok;9,000000;3,000000;2,000000;59,000000;26,903800;32,096200;0,000000;17,000000;0,874074;135,000000
14010094001;小王子麵-普羅旺斯羅勒香椿:小王子麵-香椿;21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;32,000000;19,590600;12,409400;1,000000;0,000000;1,000000;40,000000
14010097001;孔雀香酥脆4包入香魚:孔雀香酥脆4包;12;2;0,950000;10000;with_replacement;ok;9,000000;3,000000;2,000000;22,000000;12,649200;9,350800;0,000000;13,000000;0,771930;57,000000
14010140001;科學麵小心點兒原味22g五連包;15;2;0,950000;10000;with_replacement;ok;12,000000;3,000000;2,000000;12,000000;5,138100;6,861900;1,000000;0,000000;1,000000;1,000000
14010142001;七小喜多包:七小喜多包;21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;341,000000;217,820900;123,179100;0,750000;64,000000;0,938164;1035,000000
14010145001;KAKA蚵仔酥-鹹蛋黃:KA蚵仔鹹蛋;21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;12,000000;5,494600;6,505400;1,000000;0,000000;1,000000;34,000000
14010149001;KAKA醬燒蝦餅-炙烤原味:醬燒蝦餅原味;21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;26,000000;15,953200;10,046800;1,000000;0,000000;1,000000;80,000000
14010151001;KAKA醬燒小卷脆片-勁烤原味:醬燒小卷原味;20;2;0,950000;10000;with_replacement;ok;16,000000;4,000000;3,000000;12,000000;5,036400;6,963600;0,666667;6,000000;0,857143;42,000000
14010170001;可樂果古早味量販包:可樂果古早味量;21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;99,000000;44,050300;54,949700;0,750000;25,000000;0,918033;305,000000
14010173001;蝦味先-原味115g;21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;46,000000;30,671100;15,328900;0,500000;48,000000;0,747368;190,000000
14010178001;蝦味先-香辣口味115g;21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;33,000000;18,998000;14,002000;0,500000;35,000000;0,765101;149,000000
14010187001;KAKA魷魚捲片-台式鹽酥:KA魷魚鹽酥;21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;25,000000;16,419900;8,580100;0,500000;18,000000;0,836364;110,000000
14010193001;蝦味先原味量販包:蝦味先;21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;52,000000;29,254200;22,745800;1,000000;0,000000;1,000000;115,000000
14010194001;大同玉米濃湯點心餅;20;2;0,950000;10000;with_replacement;ok;16,000000;4,000000;3,000000;12,000000;3,989000;8,011000;0,000000;38,000000;0,486486;74,000000
14010208001;蝦味先組合包:蝦味先;21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;17,000000;7,297700;9,702300;1,000000;0,000000;1,000000;27,000000
14010210001;好運平安箱:好運平安箱;20;2;0,950000;10000;with_replacement;ok;16,000000;4,000000;3,000000;58,000000;32,247700;25,752300;1,000000;0,000000;1,000000;127,000000
14010219001;燒番麥-原味115g:燒番麥;18;2;0,950000;10000;with_replacement;ok;14,000000;4,000000;3,000000;13,000000;5,710700;7,289300;0,666667;8,000000;0,777778;36,000000
14010247001;小王子麵-原味(減鹽);21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;85,000000;54,040400;30,959600;1,000000;0,000000;1,000000;171,000000
14010283001;韓國好麗友雞米花脆餅(起司炸雞):好麗友雞米花;17;2;0,950000;10000;with_replacement;ok;13,000000;4,000000;3,000000;3,000000;0,756300;2,243700;1,000000;0,000000;1,000000;3,000000
14010284001;韓國好麗友雞米花脆餅(韓式炸雞):好麗友雞米花;17;2;0,950000;10000;with_replacement;ok;13,000000;4,000000;3,000000;5,000000;1,382900;3,617100;1,000000;0,000000;1,000000;7,000000
14010285001;歐邁福麵包餅乾香蒜奶油口味:香蒜麵包餅乾;20;2;0,950000;10000;with_replacement;ok;16,000000;4,000000;3,000000;9,000000;2,851000;6,149000;1,000000;0,000000;1,000000;5,000000
14010897001;一口脆黑胡椒鬆餅:黑胡椒鬆餅;7;2;0,950000;10000;with_replacement;ok;5,000000;2,000000;1,000000;2,000000;0,789300;1,210700;1,000000;0,000000;1,000000;1,000000
14010898001;一口脆海苔鬆餅;15;2;0,950000;10000;with_replacement;ok;12,000000;3,000000;2,000000;1,000000;0,337200;0,662800;0,000000;2,000000;0,500000;4,000000
14010899001;一口脆可可鬆餅:一口脆可可鬆餅;1;2;0,950000;10000;with_replacement;not_enough_history_for_holdout;;;;;;;;;;
14011003001;奇多隨口脆-家常起司:奇多-家常起司;21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;228,000000;101,682000;126,318000;1,000000;0,000000;1,000000;518,000000
14011004001;多力多滋派對分享包黃金起司:多力多滋派對分;21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;11,000000;5,047100;5,952900;0,250000;22,000000;0,656250;64,000000
14011005001;多力多滋美式辣雞翅玉米片:多力多滋美式辣;21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;17,000000;9,267200;7,732800;0,750000;5,000000;0,909091;55,000000
14011006001;多力多滋黃金起司;21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;43,000000;27,289500;15,710500;1,000000;0,000000;1,000000;69,000000
14011009001;奇多玉米棒-2倍濃起司;21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;24,000000;10,616500;13,383500;1,000000;0,000000;1,000000;31,000000
14011010001;多力多滋超濃起司;20;2;0,950000;10000;with_replacement;ok;16,000000;4,000000;3,000000;35,000000;20,403400;14,596600;1,000000;0,000000;1,000000;52,000000
14011014001;多力多滋派對分享包超濃起司:多力多滋派對分;19;2;0,950000;10000;with_replacement;ok;15,000000;4,000000;3,000000;26,000000;10,336600;15,663400;0,666667;4,000000;0,943662;71,000000
14011015001;奇多兩倍濃起司派對分享包:奇多兩倍濃起司;20;2;0,950000;10000;with_replacement;ok;16,000000;4,000000;3,000000;11,000000;5,062600;5,937400;1,000000;0,000000;1,000000;7,000000
14011018001;愛力爆米花:爆米花;12;2;0,950000;10000;with_replacement;ok;9,000000;3,000000;2,000000;3,000000;1,331900;1,668100;1,000000;0,000000;1,000000;2,000000
14011022001;奇多家常起司玉米棒;5;2;0,950000;10000;with_replacement;ok;3,000000;2,000000;1,000000;2,000000;1,345300;0,654700;0,000000;4,000000;0,333333;6,000000
14011024001;多力多滋黃金起司迷你脆:多力多滋起司;21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;76,000000;33,136000;42,864000;1,000000;0,000000;1,000000;120,000000
14011027001;奇多家常起司派對分享包:奇多家常起司派;21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;13,000000;5,011600;7,988400;1,000000;0,000000;1,000000;39,000000
14011028001;奇多隨口脆- 雞汁:奇多隨口脆-雞汁;21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;115,000000;51,844400;63,155600;0,500000;31,000000;0,926366;421,000000
14011029001;多力多滋起士組合包;21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;298,000000;153,960800;144,039200;0,750000;150,000000;0,856046;1042,000000
14011030001;多力多滋綜合組合包:多力多滋綜合(組;10;2;0,950000;10000;with_replacement;ok;8,000000;2,000000;1,000000;282,000000;119,203800;162,796200;1,000000;0,000000;1,000000;3,000000
14011031001;多力多滋超濃起司迷你脆:多力多滋起司;21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;79,000000;31,278500;47,721500;0,500000;59,000000;0,812698;315,000000
14011032001;神氣包--玉黍叔:玉黍叔;21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;154,000000;86,813300;67,186700;1,000000;0,000000;1,000000;357,000000
14011034001;鴻津玉米濃湯捲;21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;97,000000;57,065900;39,934100;1,000000;0,000000;1,000000;282,000000
14011042001;AirCorn空氣玉米脆餅-經典海鹽:AirCorn海鹽;20;2;0,950000;10000;with_replacement;ok;16,000000;4,000000;3,000000;22,000000;10,428600;11,571400;0,666667;11,000000;0,845070;71,000000
14011045001;Tattoos玉米脆片-起司風味:玉米脆片-起司;13;2;0,950000;10000;with_replacement;ok;10,000000;3,000000;2,000000;1,000000;0,196900;0,803100;1,000000;0,000000;1,000000;1,000000
14011051001;好麗友烏龜玉米脆片:好麗友烏龜脆片;20;2;0,950000;10000;with_replacement;ok;16,000000;4,000000;3,000000;30,000000;12,916500;17,083500;0,333333;55,000000;0,595588;136,000000
14011052001;乖乖-椰子;21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;1204,000000;480,147600;723,852400;0,500000;764,000000;0,817050;4176,000000
14011053001;乖乖-五香:五香;21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;572,000000;288,428000;283,572000;0,500000;148,000000;0,926000;2000,000000
14011059001;奇多玉米濃湯口味隨口脆:濃湯隨手脆;21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;95,000000;49,051700;45,948300;1,000000;0,000000;1,000000;228,000000
14011063001;奇多-家常起司:家常起司;12;2;0,950000;10000;with_replacement;ok;9,000000;3,000000;2,000000;6,000000;2,659100;3,340900;1,000000;0,000000;1,000000;1,000000
14011065001;多力多滋爆蒜鮮蝦:多力多滋蒜鮮蝦;7;2;0,950000;10000;with_replacement;ok;5,000000;2,000000;1,000000;15,000000;8,366500;6,633500;1,000000;0,000000;1,000000;9,000000
14011095001;奇多隨口脆-海苔:奇多隨口脆-海;21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;80,000000;39,684900;40,315100;1,000000;0,000000;1,000000;111,000000
14011929001;多力多滋美式辣起士:多力多滋辣起士;21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;22,000000;11,543900;10,456100;1,000000;0,000000;1,000000;34,000000
14012019001;好麗友好多魚餅乾(海苔口味):好多魚餅乾(海;21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;44,000000;22,888200;21,111800;1,000000;0,000000;1,000000;94,000000
14013001001;卡滋爆米花-特濃巧克力;21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;10,000000;4,485700;5,514300;1,000000;0,000000;1,000000;20,000000
14013002001;卡滋爆米花-焦糖;21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;13,000000;6,748300;6,251700;1,000000;0,000000;1,000000;16,000000
14013004001;卡滋爆米花-綜合包;21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;31,000000;14,551400;16,448600;0,750000;4,000000;0,933333;60,000000
14013006001;卡滋爆米花-美式焦糖牛奶;20;2;0,950000;10000;with_replacement;ok;16,000000;4,000000;3,000000;1,000000;0,126800;0,873200;0,333333;4,000000;0,428571;7,000000
14013007001;卡滋爆米花-巧達起司;21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;6,000000;2,003700;3,996300;1,000000;0,000000;1,000000;7,000000
14013014001;JOLLY TIME 微波爆米花-奶油味;19;2;0,950000;10000;with_replacement;ok;15,000000;4,000000;3,000000;14,000000;4,300800;9,699200;0,333333;3,000000;0,923077;39,000000
14013015001;JOLLY TIME 微波爆米花-甜鹹味;4;2;0,950000;10000;with_replacement;ok;2,000000;2,000000;1,000000;4,000000;3,004400;0,995600;1,000000;0,000000;1,000000;3,000000
14013022001;家樂福焦糖玫瑰鹽爆米花;18;2;0,950000;10000;with_replacement;ok;14,000000;4,000000;3,000000;13,000000;3,816400;9,183600;1,000000;0,000000;1,000000;14,000000
