item_id,item_code,item_name,box_length,box_width,box_height,box_volume,box_weight,number_of_item_in_a_box,item_volume,item_unit,item_quantity_order_unique,item_quantity_order_unique_frequency,item_initial_quantity_inventory,total_demand,daily_mean,daily_std,total_order_freq,daily_freq_mean,cv2,adi,composite_metric,item_class,item_class_alphabetical,item_initial_inventory
5456,31268003001,烤肉刷3入,25.0,18.0,8.0,3600.0,0.96,24,150.0,PCS,"[1, 2]","[2, 1]",2,4,1.3333333333333333,0.5773502691896257,3,1.0,0.1874999999999999,7.0,1.3333333333333333,4,CY,3
5457,31271003001,環保椰子炭,48.0,19.0,19.0,17328.0,8.6,10,1732.8,PCS,"[2, 3]","[1, 1]",4,5,2.5,0.7071067811865476,2,1.0,0.08,10.5,2.5,1,BY,5
5458,31403064001,樂扣長形耐熱玻璃1+1超值組,50.0,43.0,18.0,38700.0,9.635,6,6450.0,PCS,[1],[4],1,4,1.0,0.0,4,1.0,0.0,5.25,1.0,4,CY,1
5459,31421003001,妙潔PE密實袋 (大),45.0,24.0,31.0,33480.0,5.0,24,1395.0,PCS,"[2, 8]","[4, 1]",6,16,3.2,2.683281572999748,5,1.0,0.7031249999999999,4.2,3.2,1,BZ,11
5460,31421011001,妙潔PE密實袋 (中),38.0,21.0,23.0,18354.0,4.0,24,764.8,PCS,"[1, 2, 4, 6]","[1, 6, 2, 1]",5,27,3.0,1.4142135623730951,10,1.1111111111111112,0.2222222222222222,2.333333333333333,3.333333333333333,1,BY,7
5461,31421022001,3M立體密實袋中型25入,29.0,26.0,23.0,17342.0,3.54,24,722.6,PCS,[1],[3],1,3,1.0,0.0,3,1.0,0.0,7.0,1.0,4,CY,1
5462,31421024001,密保諾大袋20入,24.0,21.0,31.0,15624.0,2.44,12,1302.0,PCS,"[1, 2, 3, 4, 6]","[3, 1, 1, 1, 1]",5,18,2.571428571428572,1.902379462422684,7,1.0,0.5473251028806584,3.0,2.571428571428572,1,BZ,8
5463,31421028001,密保諾超值經濟包中袋100入,47.0,25.0,23.0,27025.0,5.61,12,2252.1,PCS,"[1, 2, 3, 6]","[7, 1, 1, 1]",4,18,2.0,1.8027756377319943,10,1.1111111111111112,0.8124999999999999,2.333333333333333,2.2222222222222223,1,BZ,7
5464,31421035001,妙潔立體密實袋-小42入,42.0,29.0,22.0,26796.0,5.6,24,1116.5,PCS,"[1, 2, 4]","[8, 1, 1]",3,14,1.5555555555555556,1.0137937550497031,10,1.1111111111111112,0.4247448979591835,2.333333333333333,1.7283950617283952,4,CY,5
5465,31421049001,橘之屋6號夾鏈袋-100入,30.0,20.0,7.0,4200.0,1.13,6,700.0,PCS,[1],[2],1,2,1.0,0.0,2,1.0,0.0,10.5,1.0,4,CY,1
5466,31422001001,OP 蔬果保鮮袋(小)18*25cm,49.0,41.0,23.0,46207.0,11.0,48,962.6,PCS,"[1, 2, 4]","[9, 1, 1]",3,15,1.5,0.97182531580755,11,1.1,0.419753086419753,2.1,1.65,4,CY,5
5467,31422011001,妙潔耐熱袋量販包半斤265入,39.0,25.0,34.0,33150.0,8.06,24,1381.3,PCS,"[1, 2, 6]","[13, 3, 1]",3,25,1.4705882352941178,1.2307338795828044,17,1.0,0.7003999999999998,1.2352941176470589,1.4705882352941178,4,CY,5
5468,31422013001,台塑保鮮耐熱袋20*30cm250袋,53.0,40.0,23.0,48760.0,20.0,48,1015.8,PCS,"[1, 6]","[5, 1]",4,11,1.8333333333333333,2.0412414523193148,6,1.0,1.2396694214876032,3.5,1.8333333333333333,1,BZ,8
5469,31422019001,妙潔耐熱袋六兩345入,42.0,31.0,22.0,28644.0,10.5,24,1193.5,PCS,"[1, 4]","[2, 1]",4,6,2.0,1.7320508075688772,3,1.0,0.7499999999999999,7.0,2.0,1,BZ,7
5470,31423013001,妙潔 PE保鮮膜22cm*30M,26.0,19.0,26.0,12844.0,2.5,24,535.2,PCS,"[1, 2]","[2, 2]",3,6,1.5,0.5773502691896257,4,1.0,0.1481481481481481,5.25,1.5,4,CY,3
5471,31426001001,妙潔耐高溫保鮮膜 30cm*20m,49.0,25.0,33.0,40425.0,6.9,50,808.5,PCS,"[1, 2, 3, 4]","[5, 4, 1, 1]",3,20,1.818181818181818,0.9816498172140428,11,1.0,0.2915,1.9090909090909087,1.818181818181818,1,BY,5
5472,31455002001,妙潔萬用料理紙(小烤箱適用)22*7M,27.0,19.0,26.0,13338.0,2.8,24,555.8,PCS,"[1, 2]","[5, 3]",2,11,1.375,0.5175491695067657,8,1.0,0.1416765053128689,2.625,1.375,4,CY,3
5473,31455003001,妙潔萬用料理紙 30CM*5M,30.0,23.0,34.0,23460.0,2.0,24,977.5,PCS,"[1, 2, 4, 5, 6]","[12, 6, 2, 1, 2]",4,49,2.130434782608696,1.6598014072359533,23,1.0,0.6069819393434552,0.9130434782608696,2.130434782608696,1,BY,7
5474,31455016001,優得氣炸鍋專用紙20.4cm-15入,23.0,23.0,3.0,1587.0,0.39,12,132.3,PCS,"[1, 4]","[2, 1]",4,6,2.0,1.7320508075688772,3,1.0,0.7499999999999999,7.0,2.0,1,BZ,7
5475,31462016001,鋁箔403便當深盤4入,16.0,24.0,27.0,10368.0,0.76,12,864.0,PCS,[2],[2],2,4,2.0,0.0,2,1.0,0.0,10.5,2.0,1,BY,2
5476,31466156001,OP無雙酚A萬用烘焙紙8M,34.0,15.0,20.0,10200.0,2.4,12,850.0,PCS,"[1, 2, 4]","[16, 37, 3]",3,102,2.0,0.8246211251235321,56,1.0980392156862746,0.17,0.4117647058823529,2.196078431372549,3,BX,5
5477,31472025001,森活電蚊拍(三層網),49.0,22.0,12.0,12936.0,1.5,6,2156.0,PCS,[1],[4],1,4,1.0,0.0,4,1.0,0.0,5.25,1.0,4,CY,1
5478,31476039001,3M萬用料理手套盒裝,53.0,33.0,21.0,36729.0,6.0,50,734.6,PCS,"[1, 2]","[7, 5]",2,17,1.4166666666666667,0.5149286505444373,12,1.0,0.1321170179301667,1.75,1.4166666666666667,4,CY,3
5479,31500006001,可家芬抗蟑驅蠅清潔袋(小),49.0,33.0,18.0,29106.0,10.85,24,1212.8,PCS,"[1, 2, 3, 4, 5, 6]","[12, 67, 2, 9, 1, 10]",4,253,2.941860465116279,1.942434198523872,101,1.1744186046511629,0.4359618546288987,0.2441860465116279,3.454975662520281,3,BX,8
5480,31500012001,環潔實心垃圾袋--小,41.0,34.0,13.0,18122.0,20.0,24,755.1,PCS,"[1, 2]","[2, 4]",3,10,1.6666666666666667,0.5163977794943223,6,1.0,0.096,3.5,1.6666666666666667,4,CY,3
5481,31500014001,妙潔新防漏大師清潔袋--特小,58.0,24.0,12.0,16704.0,8.1,15,1113.6,PCS,"[2, 4, 6]","[25, 5, 6]",5,106,3.0285714285714285,1.6357353857213095,36,1.0285714285714285,0.2917094213976086,0.6,3.115102040816326,3,BX,8
5482,31500015001,妙潔新防漏大師清潔袋--小,57.0,24.0,13.0,17784.0,8.79,15,1185.6,PCS,"[1, 2, 4, 6]","[1, 34, 5, 5]",5,119,2.833333333333333,1.4966086323331105,45,1.0714285714285714,0.279010886994683,0.5,3.0357142857142856,3,BX,7
5483,31500022004,驅塵氏香氛清潔袋(小),46.0,32.0,13.0,19136.0,6.24,20,956.8,PCS,"[1, 2, 3, 4, 6]","[16, 6, 1, 1, 1]",3,41,1.64,1.1860297916438132,25,1.0,0.5230021812413247,0.84,1.64,4,CY,5
5484,31500025001,OP花香環保袋(小),50.0,26.0,25.0,32500.0,15.12,30,1083.3,PCS,"[1, 2, 3, 5, 6]","[21, 3, 3, 2, 1]",4,52,1.8571428571428568,1.7994708216848747,30,1.0714285714285714,0.9388560157790926,0.75,1.989795918367347,1,BY,7
5485,31500025002,OP花香環保袋(小),50.0,26.0,25.0,32500.0,15.1,30,1083.3,PCS,"[1, 2, 3, 4, 5, 6]","[19, 6, 2, 1, 1, 2]",4,58,1.9333333333333331,1.5742175578808124,31,1.0333333333333334,0.6630038131944728,0.7,1.997777777777778,1,BY,6
5486,31500025003,OP花香環保袋(小),47.0,28.0,25.0,32900.0,11.0,30,1096.7,PCS,"[1, 2, 3, 6]","[14, 1, 1, 2]",4,31,1.8235294117647056,1.6671567906786342,18,1.0588235294117647,0.8358480749219567,1.2352941176470589,1.930795847750865,1,BY,7
5487,31500030001,驅塵氏抗蟑防蠅清潔袋(小),45.0,30.0,14.0,18900.0,7.0,20,945.0,PCS,"[1, 2, 5]","[14, 2, 1]",3,23,1.3529411764705883,0.9963167462326072,17,1.0,0.5422967863894139,1.2352941176470589,1.3529411764705883,4,CY,4
5488,31500032001,輕時代花香清潔袋(小),50.0,24.0,25.0,30000.0,14.9,30,1000.0,PCS,"[1, 2, 6]","[3, 1, 1]",5,11,2.2,2.16794833886788,5,1.0,0.9710743801652892,4.2,2.2,1,BZ,8
5489,31500032002,輕時代花香清潔袋(小),50.0,24.0,25.0,30000.0,14.9,30,1000.0,PCS,"[1, 2]","[5, 2]",2,9,1.2857142857142858,0.4879500364742666,7,1.0,0.1440329218106995,3.0,1.2857142857142858,4,CY,3
5490,31501003001,妙潔新防漏大師清潔袋--中,56.0,22.0,15.0,18480.0,8.75,15,1232.0,PCS,"[1, 2, 3, 4, 6]","[2, 45, 1, 7, 4]",4,147,2.7222222222222223,1.351681924550755,59,1.0925925925925926,0.2465482149733208,0.3888888888888889,2.9742798353909463,3,BX,7
5491,31501009001,環潔實心垃圾袋--中,38.0,33.0,15.0,18810.0,15.0,24,783.8,PCS,"[1, 2, 3, 4, 5, 6]","[3, 4, 2, 1, 1, 3]",6,44,3.6666666666666665,3.200378765462651,14,1.1666666666666667,0.7618332081142001,1.75,4.277777777777778,1,BZ,12
5492,31501010001,可家芬抗蟑驅蠅清潔袋(中),46.0,32.0,22.0,32384.0,11.15,24,1349.3,PCS,"[1, 2, 3, 4, 6, 8]","[18, 70, 4, 8, 15, 1]",5,300,3.260869565217391,2.168047509806423,116,1.2608695652173914,0.4420493284493285,0.2282608695652173,4.111531190926276,3,BX,9
5493,31501013001,可家芬平底清潔袋(中),50.0,31.0,22.0,34100.0,14.0,20,1705.0,PCS,"[1, 2, 6]","[1, 3, 1]",5,13,2.6,1.949358868961793,5,1.0,0.5621301775147928,4.2,2.6,1,BZ,8
5494,31501901003,驅塵氏香氛清潔袋(中),44.0,28.0,17.0,20944.0,8.03,20,1047.2,PCS,"[1, 2, 3, 4, 6]","[16, 2, 4, 1, 1]",4,42,1.9090909090909087,1.570838141735955,24,1.0909090909090908,0.6770327178490444,0.9545454545454546,2.0826446280991733,1,BY,6
5495,31501901004,驅塵氏香氛清潔袋(中),45.0,29.0,16.0,20880.0,7.91,20,1044.0,PCS,"[1, 2, 3]","[7, 8, 1]",3,26,1.8571428571428568,1.231455852429764,16,1.1428571428571428,0.4396904870277651,1.5,2.122448979591837,1,BY,6
5496,31501903001,OP花香環保袋(中),50.0,23.0,29.0,33350.0,15.04,30,1111.7,PCS,"[1, 2, 3, 4, 5, 6]","[15, 8, 4, 1, 1, 1]",4,58,2.071428571428572,1.3858697343671664,30,1.0714285714285714,0.4476152728233583,0.75,2.219387755102041,3,BX,6
5497,31501903002,OP花香環保袋(中),50.0,23.0,29.0,33350.0,15.05,30,1111.7,PCS,"[1, 2, 3, 6]","[10, 5, 3, 2]",4,41,2.1578947368421053,1.5727950313140984,20,1.0526315789473684,0.5312314098750743,1.105263157894737,2.2714681440443214,1,BY,7
5498,31501904001,驅塵氏抗蟑防蠅清潔袋(中),44.0,28.0,16.0,19712.0,7.56,20,985.6,PCS,"[1, 2, 3, 5]","[4, 3, 1, 1]",4,18,2.0,1.3228756555322954,9,1.0,0.4375,2.333333333333333,2.0,1,BY,6
5499,31501907001,輕時代花香清潔袋(中),48.0,22.0,31.0,32736.0,15.1,30,1091.2,PCS,"[1, 2, 3]","[8, 1, 1]",3,13,1.4444444444444444,0.7264831572567789,10,1.1111111111111112,0.2529585798816567,2.333333333333333,1.6049382716049383,4,CY,4
5500,31501907002,輕時代花香清潔袋(中),48.0,22.0,31.0,32736.0,15.1,30,1091.2,PCS,"[1, 2, 4]","[1, 4, 1]",4,13,2.1666666666666665,0.983192080250175,6,1.0,0.2059171597633136,3.5,2.1666666666666665,1,BY,5
5501,31502006001,可家芬抗蟑驅蠅清潔袋(大),42.0,33.0,25.0,34650.0,10.9,24,1443.8,PCS,"[1, 2, 3, 4, 6]","[6, 42, 3, 6, 10]",5,183,2.9047619047619047,1.793485394908794,67,1.0634920634920637,0.3812190618200104,0.3333333333333333,3.0891912320483748,3,BX,8
5502,31502009001,環潔實心垃圾袋--大,34.0,30.0,18.0,18360.0,15.0,24,765.0,PCS,"[1, 2, 6]","[3, 2, 1]",5,13,2.6,2.073644135332772,6,1.2,0.6360946745562128,4.2,3.12,1,BZ,8
5503,31502010001,妙潔新防漏大師清潔袋--大,54.0,22.0,19.0,22572.0,9.97,15,1504.8,PCS,"[1, 2, 4]","[2, 5, 1]",4,16,2.6666666666666665,1.0327955589886446,8,1.3333333333333333,0.15,3.5,3.555555555555556,1,BY,6
5504,31502012001,可家芬平底清潔袋(大),46.0,27.0,24.0,29808.0,12.5,20,1490.4,PCS,"[1, 3, 6]","[5, 1, 2]",5,20,2.5,2.2677868380553634,8,1.0,0.8228571428571428,2.625,2.5,1,BZ,9
5505,31502025001,家樂福香氛清潔袋(大),46.0,37.0,17.0,28934.0,15.0,30,964.5,PCS,"[1, 2, 3, 4, 5, 6, 10]","[47, 19, 9, 4, 2, 1, 1]",4,154,2.1095890410958904,1.7123866048070682,83,1.1369863013698631,0.6588824234928129,0.2876712328767123,2.3985738412460127,1,BY,7
5506,31502032004,驅塵氏香氛清潔袋(大),42.0,28.0,19.0,22344.0,7.61,20,1117.2,PCS,"[1, 2, 3, 4, 5]","[4, 2, 2, 2, 1]",4,27,2.4545454545454546,1.4396969378057567,11,1.0,0.3440329218106996,1.9090909090909087,2.4545454545454546,1,BY,7
5507,31502034001,OP花香環保袋(大),47.0,20.0,35.0,32900.0,15.21,30,1096.7,PCS,"[1, 2, 3, 6]","[9, 7, 3, 1]",4,38,1.9,1.2096106376585989,20,1.0,0.4053068960489868,1.05,1.9,3,BX,6
5508,31502034002,OP花香環保袋(大),47.0,20.0,35.0,32900.0,15.24,30,1096.7,PCS,"[1, 2, 3, 4, 5, 6]","[8, 4, 3, 2, 1, 1]",4,44,2.4444444444444446,1.5424282697487948,19,1.0555555555555556,0.3981526494895477,1.1666666666666667,2.5802469135802477,3,BX,7
5509,31502034003,OP花香環保袋(大),46.0,22.0,34.0,34408.0,15.0,30,1146.9,PCS,"[1, 2, 6]","[4, 3, 1]",4,16,2.0,1.6903085094570331,8,1.0,0.7142857142857143,2.625,2.0,1,BZ,7
5510,31502037001,驅塵氏抗蟑防蠅清潔袋(大),40.0,29.0,19.0,22040.0,7.6,20,1102.0,PCS,"[1, 2, 3, 5]","[6, 2, 1, 1]",4,18,1.8,1.3165611772087666,10,1.0,0.5349794238683128,2.1,1.8,1,BZ,6
5511,31502041001,輕時代花香清潔袋(大),51.0,19.0,36.0,34884.0,15.1,30,1162.8,PCS,[1],[2],1,2,1.0,0.0,2,1.0,0.0,10.5,1.0,4,CY,1
5512,31502041002,輕時代花香清潔袋(大),51.0,19.0,36.0,34884.0,15.1,30,1162.8,PCS,[2],[2],2,4,2.0,0.0,2,1.0,0.0,10.5,2.0,1,BY,2
5513,31503001001,環潔實心垃圾袋--特大,39.0,27.0,23.0,24219.0,20.0,24,1009.1,PCS,"[1, 2, 3, 4, 6]","[9, 5, 2, 2, 1]",4,39,2.0526315789473686,1.393384536958932,19,1.0,0.460807947987435,1.105263157894737,2.0526315789473686,3,BX,6
5514,31503003001,妙潔透明清潔袋(特大),51.0,25.0,23.0,29325.0,8.1,24,1221.9,PCS,"[1, 2, 3, 4, 6]","[2, 3, 2, 1, 1]",5,24,2.6666666666666665,1.5811388300841898,9,1.0,0.3515625000000001,2.333333333333333,2.6666666666666665,1,BY,7
5515,31504002001,如意抽取式垃圾袋超大,49.0,33.0,23.0,37191.0,20.0,10,3719.1,PCS,"[1, 2, 3, 4, 6]","[4, 1, 3, 1, 1]",5,25,2.5,1.6499158227686108,10,1.0,0.4355555555555555,2.1,2.5,1,BY,7
5516,31504006001,環潔實心垃圾袋--超大,42.0,25.0,22.0,23100.0,15.0,24,962.5,PCS,"[1, 3, 5]","[1, 1, 1]",7,9,4.5,2.1213203435596424,3,1.5,0.2222222222222221,10.5,6.75,1,BY,10
5517,31504009001,台塑實心捲取清潔袋(超大),43.0,25.0,31.0,33325.0,16.0,30,1110.8,PCS,"[1, 3, 5, 6]","[1, 2, 1, 4]",7,36,4.5,1.927248223318863,8,1.0,0.18342151675485,2.625,4.5,1,BY,10
5518,31530001001,妙潔超薄型手套3雙入,15.0,10.0,18.0,2700.0,4.0,12,225.0,PCS,[1],[2],1,2,1.0,0.0,2,1.0,0.0,10.5,1.0,4,CY,1
5519,31530003001,妙潔防霉耐用絨裡手套M,4.0,30.0,30.0,3600.0,0.5,12,300.0,PCS,"[1, 3, 6]","[3, 1, 1]",5,12,2.4,2.1908902300206643,5,1.0,0.8333333333333333,4.2,2.4,1,BZ,9
5520,31530005001,妙潔防霉耐用絨裡手套L,27.0,23.0,6.0,3726.0,1.0,12,310.5,PCS,"[2, 6]","[1, 1]",7,8,4.0,2.8284271247461903,2,1.0,0.5000000000000001,10.5,4.0,1,BZ,12
5521,31530008001,妙潔蘆薈護手手套 M,29.0,7.0,26.0,5278.0,1.5,12,439.8,PCS,"[1, 2]","[3, 1]",2,5,1.25,0.5,4,1.0,0.16,5.25,1.25,4,CY,3
5522,31530011001,妙潔蘆薈護手手套 S,30.0,29.0,4.0,3480.0,1.0,12,290.0,PCS,"[1, 2, 3]","[4, 2, 2]",3,14,2.0,1.1547005383792517,8,1.1428571428571428,0.3333333333333333,3.0,2.2857142857142856,1,BY,5
5523,31530027001,3M 百利全面抗滑絨裡手套-中型,27.0,23.0,22.0,13662.0,2.05,20,683.1,PCS,"[1, 3, 4]","[5, 1, 1]",4,12,2.0,1.2649110640673518,7,1.1666666666666667,0.4,3.5,2.333333333333333,1,BY,6
5524,31530043001,妙潔 低敏防護手套M,28.0,15.0,7.0,2940.0,0.46,12,245.0,PCS,"[1, 2]","[2, 1]",2,4,1.3333333333333333,0.5773502691896257,3,1.0,0.1874999999999999,7.0,1.3333333333333333,4,CY,3
5525,31530048001,P超觸感手套(L)3支入,30.0,25.0,3.0,2250.0,0.35,12,187.5,PCS,"[1, 2, 3]","[5, 2, 1]",3,12,1.5,0.7559289460184544,8,1.0,0.2539682539682539,2.625,1.5,4,CY,4
5526,31530049001,P超觸感手套(M)3支入,30.0,25.0,3.0,2250.0,0.35,12,187.5,PCS,"[1, 2]","[6, 2]",2,10,1.25,0.4629100498862757,8,1.0,0.1371428571428571,2.625,1.25,4,CY,3
5527,31530106001,OP舒適手套耐用強化 S,40.0,33.0,6.0,7920.0,0.88,12,660.0,PCS,[1],[1],1,1,1.0,0.0,1,1.0,0.0,21.0,1.0,4,CY,1
5528,31530107001,OP舒適手套耐用強化 M,41.0,34.0,6.0,8364.0,1.02,12,697.0,PCS,"[1, 2, 3, 4, 6]","[7, 2, 1, 1, 3]",5,36,2.571428571428572,2.064881658530644,14,1.0,0.6448243114909781,1.5,2.571428571428572,1,BZ,8
5529,31530108001,OP舒適手套耐用強化 L,41.0,34.0,6.0,8364.0,1.05,12,697.0,PCS,"[1, 2, 3]","[7, 2, 1]",3,14,1.5555555555555556,1.0137937550497034,10,1.1111111111111112,0.4247448979591837,2.333333333333333,1.7283950617283952,4,CY,5
5530,31531002001,HK家居 萬用擦拭布,36.0,22.0,25.0,19800.0,1.95,30,660.0,PCS,"[1, 2, 3, 4, 6, 10]","[11, 44, 1, 10, 5, 2]",5,192,2.8656716417910446,1.8981292416007904,73,1.0895522388059702,0.4387313894149832,0.3134328358208955,3.122298952996213,3,BX,8
5531,31531021001,3M 百利不掉絮擦拭布,42.0,29.0,22.0,26796.0,2.34,80,335.0,PCS,"[1, 2, 3, 4]","[2, 3, 3, 1]",5,21,3.0,1.632993161855452,9,1.2857142857142858,0.2962962962962963,3.0,3.8571428571428577,1,BY,8
5532,31531022001,3M百利長絨吸水抹布(2片裝),33.0,30.0,25.0,24750.0,2.01,24,1031.3,PCS,"[1, 4]","[7, 1]",3,11,1.375,1.0606601717798212,8,1.0,0.5950413223140495,2.625,1.375,4,CZ,5
5533,31531042001,3M 百利不掉絮擦拭布(新色),43.0,29.0,22.0,27434.0,2.85,80,342.9,PCS,"[1, 2, 3, 4, 6]","[2, 2, 2, 2, 2]",6,32,3.2,1.8135294011647256,10,1.0,0.3211805555555555,2.1,3.2,1,BY,8
5534,31531047001,OP 超音波柔邊瞬吸布,58.0,31.0,19.0,34162.0,4.138,24,1423.4,PCS,[1],[7],1,7,1.0,0.0,7,1.0,0.0,3.0,1.0,4,CY,1
5535,31531169001,超細纖維多用抹布-4入,30.0,11.0,15.0,4950.0,1.2,6,825.0,PCS,[1],[13],1,13,1.0,0.0,13,1.0,0.0,1.6153846153846154,1.0,4,CY,1
5536,31531171001,OP天然棉紗布(3片入),33.0,20.0,17.0,11220.0,1.14,12,935.0,PCS,[10],[1],10,10,10.0,0.0,1,1.0,0.0,21.0,10.0,1,BY,10
5537,31532003001,3M 好潔淨抗菌杯刷補充海綿,26.0,12.0,20.0,6240.0,0.23,20,312.0,PCS,"[1, 2]","[3, 2]",2,7,1.75,0.5,5,1.25,0.0816326530612244,5.25,2.1875,1,BY,4
5538,31532059001,多麼潔超潔淨洗杯刷-短柄,30.0,26.0,16.0,12480.0,0.77,20,624.0,PCS,"[1, 2, 3]","[2, 1, 1]",3,7,1.75,0.957427107756338,4,1.0,0.2993197278911565,5.25,1.75,4,CY,5
5539,31532098001,順林_百研小蘇打菜瓜布杯刷,60.0,30.0,14.0,25200.0,1.2,24,1050.0,PCS,"[2, 4]","[21, 1]",3,46,2.1904761904761907,0.8728715609439697,22,1.0476190476190477,0.1587901701323251,1.0,2.2947845804988667,3,BX,5
5540,31532099001,順林_百研菜瓜布杯刷,60.0,30.0,14.0,25200.0,1.2,24,1050.0,PCS,"[2, 4]","[21, 1]",3,46,2.1904761904761907,0.6015852075182383,22,1.0476190476190477,0.0754253308128544,1.0,2.2947845804988667,3,BX,4
5541,31532100001,順林_百研海綿杯刷,40.0,30.0,14.0,16800.0,1.2,24,700.0,PCS,"[1, 2, 4]","[2, 25, 1]",3,56,2.074074074074074,0.3849001794597504,28,1.037037037037037,0.034438775510204,0.7777777777777778,2.150891632373113,3,BX,4
5542,31533003001,3M 百利鋼絲球重量包2入裝,45.0,36.0,25.0,40500.0,4.25,30,1350.0,PCS,"[1, 3]","[6, 1]",3,9,1.2857142857142858,0.7559289460184545,7,1.0,0.345679012345679,3.0,1.2857142857142858,4,CY,4
5543,31533005001,小蘇打粉1000g,31.0,25.0,20.0,15500.0,12.38,12,1291.7,PCS,"[1, 2, 3, 4, 6]","[4, 45, 2, 2, 5]",4,138,2.6538461538461537,1.370338664089517,58,1.1153846153846154,0.2666271297428863,0.4038461538461538,2.960059171597633,3,BX,7
5544,31533008001,檸檬酸500g,31.0,25.0,20.0,15500.0,7.87,15,1033.3,PCS,"[1, 2, 3, 4, 6]","[11, 94, 2, 5, 3]",4,243,2.6129032258064515,1.1798328737995805,115,1.2365591397849462,0.2038892533614309,0.2258064516129032,3.2310093652445366,3,BX,6
5545,31533032001,驅塵氏廚房油污濕巾,37.0,21.0,15.0,11655.0,4.0,12,971.3,PCS,"[1, 2]","[2, 1]",2,4,1.3333333333333333,0.5773502691896257,3,1.0,0.1874999999999999,7.0,1.3333333333333333,4,CY,3
5546,31533037001,輕時代方便掛海綿菜瓜布,50.0,26.0,19.0,24700.0,1.22,20,1235.0,PCS,[2],[9],2,18,2.0,0.0,9,1.0,0.0,2.333333333333333,2.0,1,BY,2
5547,31533037002,輕時代方便掛海綿菜瓜布,50.0,26.0,19.0,24700.0,1.22,20,1235.0,PCS,"[1, 2, 4]","[4, 21, 1]",3,50,2.1739130434782608,0.5762081310400609,26,1.1304347826086956,0.0702545454545454,0.9130434782608696,2.4574669187145552,3,BX,4
5548,31533038001,輕時代方便掛海綿菜瓜布替換包,46.0,25.0,26.0,29900.0,1.34,24,1245.8,PCS,"[2, 4]","[13, 1]",3,30,2.142857142857143,0.5345224838248487,14,1.0,0.0622222222222222,1.5,2.142857142857143,1,BY,4
5549,31533038002,輕時代方便掛海綿菜瓜布替換包,46.0,25.0,26.0,29900.0,1.34,24,1245.8,PCS,[2],[7],2,14,2.0,0.0,7,1.0,0.0,3.0,2.0,1,BY,2
5550,31533084001,碗盤用抗菌海棉刷,20.0,18.0,17.0,6120.0,0.23,6,1020.0,PCS,[2],[1],2,2,2.0,0.0,1,1.0,0.0,21.0,2.0,1,BY,2
5551,31533085001,餐具專用海綿菜瓜布2入,40.0,14.0,17.0,9520.0,0.4,12,793.3,PCS,"[1, 4]","[3, 1]",4,7,1.75,1.5,4,1.0,0.7346938775510203,5.25,1.75,4,CZ,6
5552,31533096001,百研/柔軟菜瓜布,27.0,15.0,27.0,10935.0,0.5,12,911.3,PCS,"[1, 2, 3, 6]","[5, 1, 1, 1]",4,16,2.0,1.772810520855837,8,1.0,0.7857142857142857,2.625,2.0,1,BZ,7
5553,31533097001,百研/柔軟海綿菜瓜布2入,29.0,16.0,23.0,10672.0,0.3,12,889.3,PCS,"[1, 2]","[4, 2]",2,8,1.3333333333333333,0.5163977794943223,6,1.0,0.15,3.5,1.3333333333333333,4,CY,3
5554,31533211001,3M 百利妙用擦,53.0,32.0,17.0,28832.0,0.8,36,800.9,PCS,[1],[1],1,1,1.0,0.0,1,1.0,0.0,21.0,1.0,4,CY,1
5555,31533309001,多麼潔餐廚專用海綿菜瓜布4入,47.0,23.0,29.0,31349.0,2.1,24,1306.2,PCS,"[1, 2, 6]","[9, 1, 1]",4,17,1.5454545454545454,1.5075567228888185,11,1.0,0.9515570934256056,1.9090909090909087,1.5454545454545454,4,CZ,6
5556,31540007001,3M百利好握刮刀,49.0,17.0,23.0,19159.0,3.2,20,958.0,PCS,"[1, 2]","[6, 1]",2,8,1.1428571428571428,0.3779644730092272,7,1.0,0.109375,3.0,1.1428571428571428,4,CY,3
5557,31545011001,驅塵氏- 吸水膠棉拖,82.0,39.0,23.0,73554.0,5.5,6,12259.0,PCS,[1],[8],1,8,1.0,0.0,8,1.0,0.0,2.625,1.0,4,CY,1
5558,31546020001,多麼潔歐式巧用地板刷,81.0,19.0,10.0,15390.0,3.044,12,1282.5,PCS,"[1, 4]","[10, 2]",3,18,1.6363636363636365,1.4333685689819815,12,1.0909090909090908,0.7672839506172838,1.9090909090909087,1.7851239669421488,1,BZ,6
5559,31553006001,驅塵氏乾濕兩用拖把,60.0,30.0,20.0,36000.0,9.0,12,3000.0,PCS,"[1, 2]","[7, 2]",2,11,1.2222222222222223,0.4409585518440984,9,1.0,0.1301652892561983,2.333333333333333,1.2222222222222223,4,CY,3
5560,31563008001,3M 百利抗菌拖把替換包,49.0,35.0,21.0,36015.0,2.1,12,3001.3,PCS,"[1, 2, 5, 6]","[2, 1, 1, 2]",7,21,4.2,2.4899799195977463,6,1.2,0.3514739229024942,4.2,5.04,1,BY,11
5561,31563039001,3M 百利特級棉條拖把補充包,36.0,31.0,25.0,27900.0,6.5,12,2325.0,PCS,"[2, 4, 6]","[1, 1, 1]",7,12,4.0,2.0,3,1.0,0.25,7.0,4.0,1,BY,10
5562,31564005001,3M 高效型免沾手膠棉拖把補充包,31.0,25.0,22.0,17050.0,2.5,12,1420.8,PCS,"[1, 2]","[4, 4]",3,12,1.5,0.5345224838248488,8,1.0,0.1269841269841269,2.625,1.5,4,CY,3
